Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
34,1.133333,-6.651049e-002,9.964404e-001,-5.179872e-002,0.000000e+000,5.258473e-001,7.912387e-002,8.468907e-001,0.000000e+000,8.479746e-001,2.908890e-002,-5.292380e-001,0.000000e+000,1.550700e+001,6.470912e+001,5.073991e+001,1.000000e+000
35,1.166667,-6.628114e-002,9.964082e-001,-5.270271e-002,0.000000e+000,4.958919e-001,7.872877e-002,8.648080e-001,0.000000e+000,8.658510e-001,3.118559e-002,-4.993290e-001,0.000000e+000,1.389453e+001,6.476328e+001,5.156358e+001,1.000000e+000
36,1.200000,-6.634627e-002,9.963688e-001,-5.336131e-002,0.000000e+000,4.646965e-001,7.818007e-002,8.820119e-001,0.000000e+000,8.829809e-001,3.372138e-002,-4.681960e-001,0.000000e+000,1.219516e+001,6.481868e+001,5.235015e+001,1.000000e+000
37,1.233333,-6.671026e-002,9.963191e-001,-5.383263e-002,0.000000e+000,4.325825e-001,7.749850e-002,8.982573e-001,0.000000e+000,8.991230e-001,3.663591e-002,-4.361602e-001,0.000000e+000,1.043255e+001,6.486881e+001,5.309305e+001,1.000000e+000
38,1.266667,-6.740163e-002,9.962542e-001,-5.417098e-002,0.000000e+000,3.998517e-001,7.671583e-002,9.133636e-001,0.000000e+000,9.140982e-001,3.990184e-002,-4.035248e-001,0.000000e+000,8.635282e+000,6.490788e+001,5.378894e+001,1.000000e+000
39,1.300000,-6.840424e-002,9.961755e-001,-5.436281e-002,0.000000e+000,3.669000e-001,7.579083e-002,9.271677e-001,0.000000e+000,9.277420e-001,4.347650e-002,-3.706811e-001,0.000000e+000,6.833609e+000,6.493078e+001,5.443453e+001,1.000000e+000
40,1.333333,-6.963340e-002,9.960918e-001,-5.433620e-002,0.000000e+000,3.341260e-001,7.461062e-002,9.395707e-001,0.000000e+000,9.399527e-001,4.727036e-002,-3.380155e-001,0.000000e+000,5.056836e+000,6.493279e+001,5.502665e+001,1.000000e+000
41,1.366667,-7.095915e-002,9.960162e-001,-5.400524e-002,0.000000e+000,3.018011e-001,7.304221e-002,9.505687e-001,0.000000e+000,9.507266e-001,5.115270e-002,-3.057817e-001,0.000000e+000,3.330103e+000,6.491156e+001,5.556366e+001,1.000000e+000
42,1.400000,-7.222688e-002,9.959633e-001,-5.329612e-002,0.000000e+000,2.700806e-001,7.096948e-002,9.602185e-001,0.000000e+000,9.601249e-001,5.495933e-002,-2.741162e-001,0.000000e+000,1.670607e+000,6.486764e+001,5.604514e+001,1.000000e+000
43,1.433333,-7.334107e-002,9.959397e-001,-5.220433e-002,0.000000e+000,2.389120e-001,6.836639e-002,9.686315e-001,0.000000e+000,9.682676e-001,5.856822e-002,-2.429559e-001,0.000000e+000,8.930530e-002,6.480430e+001,5.647350e+001,1.000000e+000
44,1.466667,-7.429841e-002,9.959401e-001,-5.082284e-002,0.000000e+000,2.081891e-001,6.533158e-002,9.759041e-001,0.000000e+000,9.752626e-001,6.192737e-002,-2.121979e-001,0.000000e+000,-1.407055e+000,6.472491e+001,5.685131e+001,1.000000e+000
45,1.500000,-7.517700e-002,9.959486e-001,-4.934482e-002,0.000000e+000,1.778991e-001,6.208642e-002,9.820881e-001,0.000000e+000,9.811730e-001,6.505203e-002,-1.818457e-001,0.000000e+000,-2.816499e+000,6.463098e+001,5.717990e+001,1.000000e+000
46,1.533333,-7.606234e-002,9.959481e-001,-4.797937e-002,0.000000e+000,1.480177e-001,5.886381e-002,9.872313e-001,0.000000e+000,9.860554e-001,6.798933e-002,-1.518952e-001,0.000000e+000,-4.142773e+000,6.452303e+001,5.746256e+001,1.000000e+000
47,1.566667,-7.698940e-002,9.959312e-001,-4.683695e-002,0.000000e+000,1.185228e-001,5.578532e-002,9.913830e-001,0.000000e+000,9.899621e-001,7.077473e-002,-1.223354e-001,0.000000e+000,-5.395427e+000,6.440118e+001,5.770343e+001,1.000000e+000
48,1.600000,-7.794225e-002,9.959012e-001,-4.589027e-002,0.000000e+000,8.941370e-002,5.282775e-002,9.945925e-001,0.000000e+000,9.929402e-001,7.341754e-002,-9.316469e-002,0.000000e+000,-6.589347e+000,6.426627e+001,5.790509e+001,1.000000e+000
49,1.633333,-7.884086e-002,9.958691e-001,-4.504248e-002,0.000000e+000,6.066499e-002,4.989230e-002,9.969105e-001,0.000000e+000,9.950396e-001,7.586478e-002,-6.434789e-002,0.000000e+000,-7.741946e+000,6.412001e+001,5.806963e+001,1.000000e+000
50,1.666667,-7.956884e-002,9.958484e-001,-4.421305e-002,0.000000e+000,3.218647e-002,4.689720e-002,9.983810e-001,0.000000e+000,9.963096e-001,7.801694e-002,-3.578439e-002,0.000000e+000,-8.870301e+000,6.396492e+001,5.820081e+001,1.000000e+000
51,1.700000,-8.010954e-002,9.958417e-001,-4.338001e-002,0.000000e+000,3.868811e-003,4.383019e-002,9.990314e-001,0.000000e+000,9.967785e-001,7.986411e-002,-7.363924e-003,0.000000e+000,-9.985927e+000,6.380405e+001,5.830344e+001,1.000000e+000
52,1.733333,-8.053435e-002,9.958416e-001,-4.258797e-002,0.000000e+000,-2.439644e-002,4.074459e-002,9.988716e-001,0.000000e+000,9.964532e-001,8.148248e-002,2.101372e-002,0.000000e+000,-1.109188e+001,6.364209e+001,5.838199e+001,1.000000e+000
53,1.766667,-8.096014e-002,9.958355e-001,-4.191806e-002,0.000000e+000,-5.263681e-002,3.772568e-002,9.979008e-001,0.000000e+000,9.953265e-001,8.299663e-002,4.936339e-002,0.000000e+000,-1.218382e+001,6.348455e+001,5.843908e+001,1.000000e+000
54,1.800000,-8.151700e-002,9.958091e-001,-4.146354e-002,0.000000e+000,-8.069812e-002,3.487087e-002,9.961284e-001,0.000000e+000,9.933996e-001,8.454742e-002,7.751738e-002,0.000000e+000,-1.325274e+001,6.333549e+001,5.847476e+001,1.000000e+000
55,1.833333,-8.231097e-002,9.957513e-001,-4.128333e-002,0.000000e+000,-1.082323e-001,3.224751e-002,9.936024e-001,0.000000e+000,9.907122e-001,8.625254e-002,1.051182e-001,0.000000e+000,-1.428813e+001,6.319633e+001,5.848779e+001,1.000000e+000
56,1.866667,-8.336996e-002,9.956600e-001,-4.135951e-002,0.000000e+000,-1.348674e-001,2.984867e-002,9.904139e-001,0.000000e+000,9.873500e-001,8.814880e-002,1.317936e-001,0.000000e+000,-1.528019e+001,6.306690e+001,5.847942e+001,1.000000e+000
57,1.900000,-8.461683e-002,9.955441e-001,-4.161626e-002,0.000000e+000,-1.602050e-001,2.762971e-002,9.866970e-001,0.000000e+000,9.834502e-001,9.015831e-002,1.571533e-001,0.000000e+000,-1.621933e+001,6.294564e+001,5.845179e+001,1.000000e+000
58,1.933333,-8.596607e-002,9.954153e-001,-4.193082e-002,0.000000e+000,-1.838800e-001,2.551147e-002,9.826174e-001,0.000000e+000,9.791823e-001,9.218200e-002,1.808439e-001,0.000000e+000,-1.709433e+001,6.282881e+001,5.840829e+001,1.000000e+000
59,1.966667,-8.735132e-002,9.952849e-001,-4.216499e-002,0.000000e+000,-2.055397e-001,2.340911e-002,9.783686e-001,0.000000e+000,9.747426e-001,9.412836e-002,2.025258e-001,0.000000e+000,-1.789011e+001,6.271122e+001,5.835328e+001,1.000000e+000
60,2.000000,-8.871505e-002,9.951621e-001,-4.221493e-002,0.000000e+000,-2.248365e-001,2.128083e-002,9.741639e-001,0.000000e+000,9.703494e-001,9.591447e-002,2.218609e-001,0.000000e+000,-1.858784e+001,6.258748e+001,5.829148e+001,1.000000e+000
61,2.033333,-8.999401e-002,9.950544e-001,-4.204646e-002,0.000000e+000,-2.414234e-001,1.916287e-002,9.702306e-001,0.000000e+000,9.662378e-001,9.746595e-002,2.385050e-001,0.000000e+000,-1.916733e+001,6.245339e+001,5.822713e+001,1.000000e+000
62,2.066667,-9.110675e-002,9.949677e-001,-4.169937e-002,0.000000e+000,-2.548538e-001,1.718364e-002,9.668269e-001,0.000000e+000,9.626781e-001,9.871168e-002,2.520058e-001,0.000000e+000,-1.960830e+001,6.230717e+001,5.816196e+001,1.000000e+000
63,2.100000,-9.195672e-002,9.949083e-001,-4.124824e-002,0.000000e+000,-2.646408e-001,1.551597e-002,9.642221e-001,0.000000e+000,9.599527e-001,9.958266e-002,2.618666e-001,0.000000e+000,-1.989132e+001,6.214896e+001,5.809680e+001,1.000000e+000
64,2.133333,-9.244560e-002,9.948826e-001,-4.077239e-002,0.000000e+000,-2.702351e-001,1.434241e-002,9.626874e-001,0.000000e+000,9.583459e-001,1.000144e-001,2.675264e-001,0.000000e+000,-1.999460e+001,6.198156e+001,5.803293e+001,1.000000e+000
65,2.166667,-9.250022e-002,9.948958e-001,-4.032324e-002,0.000000e+000,-2.710736e-001,1.380557e-002,9.624596e-001,0.000000e+000,9.581037e-001,9.995826e-002,2.684131e-001,0.000000e+000,-1.989499e+001,6.181241e+001,5.797284e+001,1.000000e+000
66,2.200000,-9.210400e-002,9.949498e-001,-3.989644e-002,0.000000e+000,-2.667500e-001,1.394849e-002,9.636647e-001,0.000000e+000,9.593546e-001,9.939975e-002,2.641183e-001,0.000000e+000,-1.957401e+001,6.165372e+001,5.792056e+001,1.000000e+000
67,2.233333,-9.131408e-002,9.950422e-001,-3.940367e-002,0.000000e+000,-2.570959e-001,1.467102e-002,9.662745e-001,0.000000e+000,9.620621e-001,9.836498e-002,2.544817e-001,0.000000e+000,-1.902240e+001,6.151833e+001,5.787911e+001,1.000000e+000
68,2.266667,-9.023481e-002,9.951686e-001,-3.869355e-002,0.000000e+000,-2.420992e-001,1.576792e-002,9.701233e-001,0.000000e+000,9.660464e-001,9.690656e-002,2.395068e-001,0.000000e+000,-1.824455e+001,6.141853e+001,5.784786e+001,1.000000e+000
69,2.300000,-8.894277e-002,9.953260e-001,-3.762158e-002,0.000000e+000,-2.219536e-001,1.701597e-002,9.749086e-001,0.000000e+000,9.709921e-001,9.506132e-002,2.194028e-001,0.000000e+000,-1.726175e+001,6.136353e+001,5.782386e+001,1.000000e+000
70,2.333333,-8.746951e-002,9.955134e-001,-3.608607e-002,0.000000e+000,-1.970090e-001,1.822220e-002,9.802323e-001,0.000000e+000,9.764919e-001,9.284970e-002,1.945313e-001,0.000000e+000,-1.611059e+001,6.135760e+001,5.780238e+001,1.000000e+000
71,2.366667,-8.579626e-002,9.957293e-001,-3.409339e-002,0.000000e+000,-1.676575e-001,1.930242e-002,9.856562e-001,0.000000e+000,9.821048e-001,9.028163e-002,1.652854e-001,0.000000e+000,-1.483405e+001,6.140083e+001,5.777806e+001,1.000000e+000
72,2.400000,-8.388291e-002,9.959686e-001,-3.178456e-002,0.000000e+000,-1.342443e-001,2.031131e-002,9.907400e-001,0.000000e+000,9.873916e-001,8.737303e-002,1.319994e-001,0.000000e+000,-1.347119e+001,6.149068e+001,5.774584e+001,1.000000e+000
73,2.433333,-8.171013e-002,9.962215e-001,-2.943032e-002,0.000000e+000,-9.707422e-002,2.143357e-002,9.950463e-001,0.000000e+000,9.919174e-001,8.416229e-002,9.495612e-002,0.000000e+000,-1.205026e+001,6.162263e+001,5.770124e+001,1.000000e+000
74,2.466667,-7.931114e-002,9.964749e-001,-2.734364e-002,0.000000e+000,-5.642025e-002,2.289887e-002,9.981444e-001,0.000000e+000,9.952520e-001,8.070669e-002,5.440523e-002,0.000000e+000,-1.058407e+001,6.179049e+001,5.763851e+001,1.000000e+000
75,2.500000,-7.678037e-002,9.967145e-001,-2.578808e-002,0.000000e+000,-1.258023e-002,2.489392e-002,9.996109e-001,0.000000e+000,9.969687e-001,7.707491e-002,1.062757e-002,0.000000e+000,-9.068893e+000,6.198594e+001,5.754875e+001,1.000000e+000
76,2.533333,-7.422946e-002,9.969298e-001,-2.492077e-002,0.000000e+000,3.411719e-002,2.751379e-002,9.990389e-001,0.000000e+000,9.966574e-001,7.330789e-002,-3.605472e-002,0.000000e+000,-7.489450e+000,6.219844e+001,5.741978e+001,1.000000e+000
77,2.566667,-7.177237e-002,9.971123e-001,-2.481760e-002,0.000000e+000,8.322515e-002,3.078185e-002,9.960551e-001,0.000000e+000,9.939429e-001,6.942378e-002,-8.519406e-002,0.000000e+000,-5.827413e+000,6.241666e+001,5.723789e+001,1.000000e+000
78,2.600000,-6.950588e-002,9.972559e-001,-2.548911e-002,0.000000e+000,1.340797e-001,3.465794e-002,9.903642e-001,0.000000e+000,9.885300e-001,6.541856e-002,-1.361207e-001,0.000000e+000,-4.070283e+000,6.262870e+001,5.698945e+001,1.000000e+000
79,2.633333,-6.748401e-002,9.973581e-001,-2.688505e-002,0.000000e+000,1.859112e-001,3.904466e-002,9.817904e-001,0.000000e+000,9.802464e-001,6.125692e-002,-1.880549e-001,0.000000e+000,-2.213258e+000,6.282101e+001,5.666027e+001,1.000000e+000
80,2.666667,-6.578328e-002,9.974150e-001,-2.891362e-002,0.000000e+000,2.378556e-001,4.381541e-002,9.703116e-001,0.000000e+000,9.690703e-001,5.695301e-002,-2.401231e-001,0.000000e+000,-2.584942e-001,6.298224e+001,5.623886e+001,1.000000e+000
81,2.700000,-6.445726e-002,9.974261e-001,-3.140858e-002,0.000000e+000,2.890651e-001,4.878657e-002,9.560654e-001,0.000000e+000,9.551370e-001,5.254622e-002,-2.914657e-001,0.000000e+000,1.786159e+000,6.310547e+001,5.571841e+001,1.000000e+000
82,2.733333,-6.358325e-002,9.973925e-001,-3.414051e-002,0.000000e+000,3.387583e-001,5.374895e-002,9.393368e-001,0.000000e+000,9.387225e-001,4.816071e-002,-3.412926e-001,0.000000e+000,3.907629e+000,6.318792e+001,5.509743e+001,1.000000e+000
83,2.766667,-6.321286e-002,9.973208e-001,-3.681592e-002,0.000000e+000,3.863276e-001,5.846681e-002,9.205067e-001,0.000000e+000,9.201930e-001,4.396485e-002,-3.889884e-001,0.000000e+000,6.088527e+000,6.323053e+001,5.437827e+001,1.000000e+000
84,2.800000,-6.334865e-002,9.972239e-001,-3.913330e-002,0.000000e+000,4.312698e-001,6.271602e-002,9.000405e-001,0.000000e+000,8.999962e-001,4.013934e-002,-4.340455e-001,0.000000e+000,8.306296e+000,6.323954e+001,5.356664e+001,1.000000e+000
85,2.833333,-6.397335e-002,9.971133e-001,-4.089674e-002,0.000000e+000,4.731925e-001,6.638926e-002,8.784539e-001,0.000000e+000,8.786332e-001,3.684560e-002,-4.760737e-001,0.000000e+000,1.053425e+001,6.322610e+001,5.267039e+001,1.000000e+000
86,2.866667,-6.509540e-002,9.969928e-001,-4.204940e-002,0.000000e+000,5.118120e-001,6.953172e-002,8.562790e-001,0.000000e+000,8.566277e-001,3.421843e-002,-5.147989e-001,0.000000e+000,1.274147e+001,6.320297e+001,5.170206e+001,1.000000e+000
87,2.900000,-6.673740e-002,9.968584e-001,-4.265697e-002,0.000000e+000,5.469059e-001,7.230496e-002,8.340658e-001,0.000000e+000,8.345298e-001,3.233402e-002,-5.500131e-001,0.000000e+000,1.489688e+001,6.318126e+001,5.067855e+001,1.000000e+000
88,2.933333,-6.888418e-002,9.967054e-001,-4.281733e-002,0.000000e+000,5.784186e-001,7.487094e-002,8.122969e-001,0.000000e+000,8.128265e-001,3.118804e-002,-5.816703e-001,0.000000e+000,1.697160e+001,6.316940e+001,4.961522e+001,1.000000e+000
89,2.966667,-7.142503e-002,9.965361e-001,-4.259571e-002,0.000000e+000,6.066013e-001,7.729766e-002,7.912394e-001,0.000000e+000,7.917913e-001,3.067567e-002,-6.100210e-001,0.000000e+000,1.894186e+001,6.317312e+001,4.852214e+001,1.000000e+000
90,3.000000,-7.416646e-002,9.963577e-001,-4.208020e-002,0.000000e+000,6.319387e-001,7.959904e-002,7.709199e-001,0.000000e+000,7.714615e-001,3.058428e-002,-6.355405e-001,0.000000e+000,2.079377e+001,6.319736e+001,4.740553e+001,1.000000e+000
91,3.033333,-7.693533e-002,9.961759e-001,-4.140715e-002,0.000000e+000,6.549782e-001,8.180913e-002,7.512062e-001,0.000000e+000,7.517210e-001,3.067350e-002,-6.587675e-001,0.000000e+000,2.252407e+001,6.324765e+001,4.626978e+001,1.000000e+000
92,3.066667,-7.964185e-002,9.959911e-001,-4.072962e-002,0.000000e+000,6.762430e-001,8.400293e-002,7.318734e-001,0.000000e+000,7.323609e-001,3.074463e-002,-6.802222e-001,0.000000e+000,2.413869e+001,6.332845e+001,4.511956e+001,1.000000e+000
93,3.100000,-8.230894e-002,9.957975e-001,-4.015813e-002,0.000000e+000,6.961079e-001,8.628055e-002,7.127338e-001,0.000000e+000,7.132034e-001,3.070997e-002,-7.002841e-001,0.000000e+000,2.564903e+001,6.344170e+001,4.396177e+001,1.000000e+000
94,3.133333,-8.506658e-002,9.955832e-001,-3.972050e-002,0.000000e+000,7.147321e-001,8.874768e-002,6.937447e-001,0.000000e+000,6.942058e-001,3.062497e-002,-7.191248e-001,0.000000e+000,2.706936e+001,6.358529e+001,4.280699e+001,1.000000e+000
95,3.166667,-8.804564e-002,9.953372e-001,-3.939320e-002,0.000000e+000,7.321453e-001,9.147828e-002,6.749777e-001,0.000000e+000,6.754341e-001,3.058729e-002,-7.367857e-001,0.000000e+000,2.841300e+001,6.375360e+001,4.166790e+001,1.000000e+000
