Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
23,0.766667,-7.796926e-002,6.786472e-001,7.303143e-001,0.000000e+000,9.961155e-001,8.309989e-002,2.912568e-002,0.000000e+000,-4.092299e-002,7.297483e-001,-6.824901e-001,0.000000e+000,-6.040311e+001,-5.462076e+001,1.127936e+001,1.000000e+000
24,0.800000,-7.754626e-002,6.793836e-001,7.296744e-001,0.000000e+000,9.961225e-001,8.330049e-002,2.830387e-002,0.000000e+000,-4.155306e-002,7.290399e-001,-6.832088e-001,0.000000e+000,-6.045114e+001,-5.462556e+001,1.129575e+001,1.000000e+000
25,0.833333,-7.660247e-002,6.776453e-001,7.313884e-001,0.000000e+000,9.961678e-001,8.306962e-002,2.736878e-002,0.000000e+000,-4.220983e-002,7.306823e-001,-6.814117e-001,0.000000e+000,-6.050791e+001,-5.462069e+001,1.136966e+001,1.000000e+000
26,0.866667,-7.528637e-002,6.732591e-001,7.355638e-001,0.000000e+000,9.962385e-001,8.252335e-002,2.643359e-002,0.000000e+000,-4.290454e-002,7.347871e-001,-6.769395e-001,0.000000e+000,-6.056761e+001,-5.462215e+001,1.148645e+001,1.000000e+000
27,0.900000,-7.379785e-002,6.659672e-001,7.423218e-001,0.000000e+000,9.963172e-001,8.181816e-002,2.564639e-002,0.000000e+000,-4.365574e-002,7.414808e-001,-6.695526e-001,0.000000e+000,-6.062165e+001,-5.464945e+001,1.162501e+001,1.000000e+000
28,0.933333,-7.233763e-002,6.554996e-001,7.517231e-001,0.000000e+000,9.963869e-001,8.112314e-002,2.514236e-002,0.000000e+000,-4.450133e-002,7.508258e-001,-6.589994e-001,0.000000e+000,-6.066201e+001,-5.472150e+001,1.176176e+001,1.000000e+000
29,0.966667,-7.100011e-002,6.416773e-001,7.636814e-001,0.000000e+000,9.964379e-001,8.055178e-002,2.495671e-002,0.000000e+000,-4.550174e-002,7.627332e-001,-6.451108e-001,0.000000e+000,-6.068652e+001,-5.485004e+001,1.187820e+001,1.000000e+000
30,1.000000,-6.979815e-002,6.244467e-001,7.779424e-001,0.000000e+000,9.964680e-001,8.014148e-002,2.507583e-002,0.000000e+000,-4.668694e-002,7.769452e-001,-6.278349e-001,0.000000e+000,-6.069966e+001,-5.503901e+001,1.196072e+001,1.000000e+000
31,1.033333,-6.872473e-002,6.039348e-001,7.940653e-001,0.000000e+000,9.964799e-001,7.985781e-002,2.550661e-002,0.000000e+000,-4.800798e-002,7.930231e-001,-6.072971e-001,0.000000e+000,-6.071095e+001,-5.528498e+001,1.199914e+001,1.000000e+000
32,1.066667,-6.778830e-002,5.803990e-001,8.115059e-001,0.000000e+000,9.964776e-001,7.963316e-002,2.628513e-002,0.000000e+000,-4.936691e-002,8.104294e-001,-5.837528e-001,0.000000e+000,-6.073064e+001,-5.557834e+001,1.198705e+001,1.000000e+000
