Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
11,0.366667,-1.338511e-001,3.117059e-001,9.407036e-001,0.000000e+000,9.848695e-001,1.472761e-001,9.133482e-002,0.000000e+000,-1.100735e-001,9.386955e-001,-3.267027e-001,0.000000e+000,-5.802644e+001,-1.187117e+001,4.961049e+000,1.000000e+000
12,0.400000,-1.347899e-001,3.284607e-001,9.348503e-001,0.000000e+000,9.848498e-001,1.482889e-001,8.989749e-002,0.000000e+000,-1.091002e-001,9.328045e-001,-3.434723e-001,0.000000e+000,-5.804012e+001,-1.166467e+001,5.170937e+000,1.000000e+000
13,0.433333,-1.356977e-001,3.453182e-001,9.286234e-001,0.000000e+000,9.848323e-001,1.493067e-001,8.839013e-002,0.000000e+000,-1.081270e-001,9.265327e-001,-3.603412e-001,0.000000e+000,-5.806390e+001,-1.144485e+001,5.385691e+000,1.000000e+000
14,0.466667,-1.366289e-001,3.618867e-001,9.221554e-001,0.000000e+000,9.847966e-001,1.504264e-001,8.687726e-002,0.000000e+000,-1.072768e-001,9.200055e-001,-3.769374e-001,0.000000e+000,-5.809640e+001,-1.123608e+001,5.564164e+000,1.000000e+000
15,0.500000,-1.375643e-001,3.778273e-001,9.155996e-001,0.000000e+000,9.847398e-001,1.516559e-001,8.537060e-002,0.000000e+000,-1.066007e-001,9.133713e-001,-3.929240e-001,0.000000e+000,-5.813963e+001,-1.105695e+001,5.673474e+000,1.000000e+000
16,0.533333,-1.384393e-001,3.928214e-001,9.091347e-001,0.000000e+000,9.846712e-001,1.529391e-001,8.385932e-002,0.000000e+000,-1.061005e-001,9.068082e-001,-4.079727e-001,0.000000e+000,-5.819489e+001,-1.091933e+001,5.694984e+000,1.000000e+000
17,0.566667,-1.391907e-001,4.065571e-001,9.029603e-001,0.000000e+000,9.846071e-001,1.541580e-001,8.236705e-002,0.000000e+000,-1.057116e-001,9.005259e-001,-4.217563e-001,0.000000e+000,-5.826044e+001,-1.082534e+001,5.625946e+000,1.000000e+000
18,0.600000,-1.397692e-001,4.187968e-001,8.972591e-001,0.000000e+000,9.845635e-001,1.551920e-001,8.093279e-002,0.000000e+000,-1.053531e-001,8.947205e-001,-4.340231e-001,0.000000e+000,-5.833212e+001,-1.076727e+001,5.481288e+000,1.000000e+000
19,0.633333,-1.401497e-001,4.293625e-001,8.921916e-001,0.000000e+000,9.845486e-001,1.559767e-001,7.959455e-002,0.000000e+000,-1.049862e-001,8.895613e-001,-4.445885e-001,0.000000e+000,-5.840473e+001,-1.073318e+001,5.290682e+000,1.000000e+000
20,0.666667,-1.403339e-001,4.381414e-001,8.878843e-001,0.000000e+000,9.845626e-001,1.564993e-001,7.838710e-002,0.000000e+000,-1.046086e-001,8.851780e-001,-4.533399e-001,0.000000e+000,-5.847477e+001,-1.070961e+001,5.090757e+000,1.000000e+000
21,0.700000,-1.403278e-001,4.450567e-001,8.844391e-001,0.000000e+000,9.846016e-001,1.567818e-001,7.732598e-002,0.000000e+000,-1.042495e-001,8.816712e-001,-4.602044e-001,0.000000e+000,-5.854060e+001,-1.068499e+001,4.916829e+000,1.000000e+000
22,0.733333,-1.401837e-001,4.500509e-001,8.819312e-001,0.000000e+000,9.846503e-001,1.569107e-001,7.643910e-002,0.000000e+000,-1.039830e-001,8.791094e-001,-4.651391e-001,0.000000e+000,-5.859999e+001,-1.065576e+001,4.793036e+000,1.000000e+000
23,0.766667,-1.400058e-001,4.530544e-001,8.804203e-001,0.000000e+000,9.846843e-001,1.570126e-001,7.578908e-002,0.000000e+000,-1.039005e-001,8.775471e-001,-4.680983e-001,0.000000e+000,-5.865067e+001,-1.062918e+001,4.726647e+000,1.000000e+000
24,0.800000,-1.398889e-001,4.539778e-001,8.799632e-001,0.000000e+000,9.846815e-001,1.572003e-001,7.543565e-002,0.000000e+000,-1.040844e-001,8.770361e-001,-4.690141e-001,0.000000e+000,-5.869110e+001,-1.061916e+001,4.711250e+000,1.000000e+000
25,0.833333,-1.398656e-001,4.527597e-001,8.805943e-001,0.000000e+000,9.846350e-001,1.575041e-001,7.540931e-002,0.000000e+000,-1.045549e-001,8.776112e-001,-4.678324e-001,0.000000e+000,-5.872139e+001,-1.063777e+001,4.732721e+000,1.000000e+000
26,0.866667,-1.399228e-001,4.493819e-001,8.823137e-001,0.000000e+000,9.845508e-001,1.578778e-001,7.572552e-002,0.000000e+000,-1.052681e-001,8.792785e-001,-4.645301e-001,0.000000e+000,-5.874278e+001,-1.069188e+001,4.774820e+000,1.000000e+000
27,0.900000,-1.400211e-001,4.438746e-001,8.850815e-001,0.000000e+000,9.844425e-001,1.582357e-001,7.638384e-002,0.000000e+000,-1.061466e-001,8.820073e-001,-4.591254e-001,0.000000e+000,-5.875735e+001,-1.078167e+001,4.825830e+000,1.000000e+000
28,0.933333,-1.400710e-001,4.363557e-001,8.888046e-001,0.000000e+000,9.843332e-001,1.584542e-001,7.733326e-002,0.000000e+000,-1.070900e-001,8.857123e-001,-4.517144e-001,0.000000e+000,-5.876939e+001,-1.089678e+001,4.884542e+000,1.000000e+000
29,0.966667,-1.400029e-001,4.270158e-001,8.933402e-001,0.000000e+000,9.842364e-001,1.584865e-001,7.849160e-002,0.000000e+000,-1.080652e-001,8.902470e-001,-4.424730e-001,0.000000e+000,-5.878445e+001,-1.102611e+001,4.956779e+000,1.000000e+000
30,1.000000,-1.398175e-001,4.160927e-001,8.985087e-001,0.000000e+000,9.841454e-001,1.584044e-001,7.978761e-002,0.000000e+000,-1.091287e-001,8.954189e-001,-4.316433e-001,0.000000e+000,-5.880733e+001,-1.116590e+001,5.047793e+000,1.000000e+000
31,1.033333,-1.395480e-001,4.039156e-001,9.040899e-001,0.000000e+000,9.840484e-001,1.583079e-001,8.116331e-002,0.000000e+000,-1.103415e-001,9.009944e-001,-4.195641e-001,0.000000e+000,-5.884196e+001,-1.131447e+001,5.160103e+000,1.000000e+000
32,1.066667,-1.392283e-001,3.908647e-001,9.098573e-001,0.000000e+000,9.839374e-001,1.582683e-001,8.257386e-002,0.000000e+000,-1.117264e-001,9.067393e-001,-4.066218e-001,0.000000e+000,-5.889248e+001,-1.146890e+001,5.293281e+000,1.000000e+000
33,1.100000,-1.388853e-001,3.772944e-001,9.156200e-001,0.000000e+000,9.838089e-001,1.583232e-001,8.398905e-002,0.000000e+000,-1.132753e-001,9.124599e-001,-3.931742e-001,0.000000e+000,-5.896153e+001,-1.162591e+001,5.446189e+000,1.000000e+000
34,1.133333,-1.385397e-001,3.634576e-001,9.212520e-001,0.000000e+000,9.836594e-001,1.585012e-001,8.539183e-002,0.000000e+000,-1.149833e-001,9.180284e-001,-3.794773e-001,0.000000e+000,-5.904731e+001,-1.178500e+001,5.619269e+000,1.000000e+000
35,1.166667,-1.381994e-001,3.495205e-001,9.266803e-001,0.000000e+000,9.834837e-001,1.588503e-001,8.675638e-002,0.000000e+000,-1.168803e-001,9.233646e-001,-3.657008e-001,0.000000e+000,-5.914291e+001,-1.194772e+001,5.815351e+000,1.000000e+000
36,1.200000,-1.378695e-001,3.356190e-001,9.318540e-001,0.000000e+000,9.832830e-001,1.593615e-001,8.808246e-002,0.000000e+000,-1.189395e-001,9.284201e-001,-3.519796e-001,0.000000e+000,-5.924001e+001,-1.211171e+001,6.034828e+000,1.000000e+000
37,1.233333,-1.375652e-001,3.218826e-001,9.367323e-001,0.000000e+000,9.830650e-001,1.599722e-001,8.939929e-002,0.000000e+000,-1.210750e-001,9.331670e-001,-3.384382e-001,0.000000e+000,-5.933084e+001,-1.227194e+001,6.273328e+000,1.000000e+000
38,1.266667,-1.372936e-001,3.084158e-001,9.412918e-001,0.000000e+000,9.828451e-001,1.605642e-001,9.074524e-002,0.000000e+000,-1.231505e-001,9.376028e-001,-3.251694e-001,0.000000e+000,-5.940986e+001,-1.242352e+001,6.520692e+000,1.000000e+000
39,1.300000,-1.370612e-001,2.953077e-001,9.455197e-001,0.000000e+000,9.826369e-001,1.610414e-001,9.214471e-002,0.000000e+000,-1.250568e-001,9.417320e-001,-3.122528e-001,0.000000e+000,-5.947414e+001,-1.256488e+001,6.764143e+000,1.000000e+000
40,1.333333,-1.368751e-001,2.826543e-001,9.494060e-001,0.000000e+000,9.824460e-001,1.613681e-001,9.359635e-002,0.000000e+000,-1.267484e-001,9.455512e-001,-2.997799e-001,0.000000e+000,-5.952206e+001,-1.269680e+001,6.991057e+000,1.000000e+000
41,1.366667,-1.367262e-001,2.705359e-001,9.529513e-001,0.000000e+000,9.822724e-001,1.615658e-001,9.506571e-002,0.000000e+000,-1.282457e-001,9.490558e-001,-2.878303e-001,0.000000e+000,-5.955259e+001,-1.282247e+001,7.191432e+000,1.000000e+000
42,1.400000,-1.365750e-001,2.590227e-001,9.561666e-001,0.000000e+000,9.821159e-001,1.616771e-001,9.648362e-002,0.000000e+000,-1.295988e-001,9.522436e-001,-2.764714e-001,0.000000e+000,-5.956586e+001,-1.294490e+001,7.359701e+000,1.000000e+000
43,1.433333,-1.363903e-001,2.481566e-001,9.590704e-001,-4.336809e-019,9.819763e-001,1.617341e-001,9.779949e-002,3.469447e-018,-1.308448e-001,9.551233e-001,-2.657429e-001,-4.336809e-019,-5.956352e+001,-1.306616e+001,7.491990e+000,1.000000e+000
44,1.466667,-1.361734e-001,2.379835e-001,9.616760e-001,0.000000e+000,9.818524e-001,1.617559e-001,9.900099e-002,0.000000e+000,-1.319961e-001,9.577050e-001,-2.556916e-001,0.000000e+000,-5.954904e+001,-1.318550e+001,7.585181e+000,1.000000e+000
45,1.500000,-1.359514e-001,2.285757e-001,9.639867e-001,0.000000e+000,9.817418e-001,1.617487e-001,1.001024e-001,0.000000e+000,-1.330427e-001,9.599952e-001,-2.463923e-001,0.000000e+000,-5.952689e+001,-1.329857e+001,7.638824e+000,1.000000e+000
46,1.533333,-1.357172e-001,2.199824e-001,9.660169e-001,0.000000e+000,9.816498e-001,1.616913e-001,1.010929e-001,0.000000e+000,-1.339579e-001,9.620103e-001,-2.378899e-001,0.000000e+000,-5.949958e+001,-1.340143e+001,7.658666e+000,1.000000e+000
47,1.566667,-1.354223e-001,2.121661e-001,9.678050e-001,0.000000e+000,9.815896e-001,1.615242e-001,1.019412e-001,0.000000e+000,-1.346954e-001,9.637923e-001,-2.301340e-001,0.000000e+000,-5.946894e+001,-1.349030e+001,7.655710e+000,1.000000e+000
48,1.600000,-1.350567e-001,2.050720e-001,9.693839e-001,0.000000e+000,9.815661e-001,1.612190e-001,1.026483e-001,0.000000e+000,-1.352328e-001,9.653777e-001,-2.230655e-001,0.000000e+000,-5.943658e+001,-1.356216e+001,7.642023e+000,1.000000e+000
49,1.633333,-1.346599e-001,1.986751e-001,9.707703e-001,0.000000e+000,9.815730e-001,1.607912e-001,1.032513e-001,0.000000e+000,-1.355778e-001,9.667857e-001,-2.166663e-001,0.000000e+000,-5.940531e+001,-1.361414e+001,7.629531e+000,1.000000e+000
50,1.666667,-1.342607e-001,1.929444e-001,9.719807e-001,0.000000e+000,9.816046e-001,1.602586e-001,1.037777e-001,0.000000e+000,-1.357449e-001,9.680340e-001,-2.109116e-001,0.000000e+000,-5.937901e+001,-1.364440e+001,7.630096e+000,1.000000e+000
51,1.700000,-1.338685e-001,1.878230e-001,9.730374e-001,0.000000e+000,9.816584e-001,1.596261e-001,1.042424e-001,0.000000e+000,-1.357431e-001,9.691451e-001,-2.057470e-001,0.000000e+000,-5.936108e+001,-1.365324e+001,7.650419e+000,1.000000e+000
52,1.733333,-1.335045e-001,1.832854e-001,9.739522e-001,-4.336809e-019,9.817281e-001,1.589199e-001,1.046637e-001,3.469447e-018,-1.355970e-001,9.701294e-001,-2.011530e-001,-4.336809e-019,-5.935292e+001,-1.364326e+001,7.688782e+000,1.000000e+000
53,1.766667,-1.331903e-001,1.793121e-001,9.747346e-001,0.000000e+000,9.818050e-001,1.581840e-001,1.050569e-001,0.000000e+000,-1.353495e-001,9.709918e-001,-1.971182e-001,0.000000e+000,-5.935370e+001,-1.361955e+001,7.738148e+000,1.000000e+000
54,1.800000,-1.329171e-001,1.758646e-001,9.753998e-001,0.000000e+000,9.818840e-001,1.574562e-001,1.054114e-001,0.000000e+000,-1.350446e-001,9.717403e-001,-1.936073e-001,0.000000e+000,-5.936173e+001,-1.358802e+001,7.791151e+000,1.000000e+000
55,1.833333,-1.326579e-001,1.728831e-001,9.759679e-001,-4.336809e-019,9.819660e-001,1.567452e-001,1.057073e-001,3.469447e-018,-1.347033e-001,9.723901e-001,-1.905589e-001,-4.336809e-019,-5.937522e+001,-1.355268e+001,7.842633e+000,1.000000e+000
56,1.866667,-1.323929e-001,1.702932e-001,9.764591e-001,0.000000e+000,9.820541e-001,1.560352e-001,1.059391e-001,0.000000e+000,-1.343213e-001,9.729611e-001,-1.878952e-001,0.000000e+000,-5.939250e+001,-1.351377e+001,7.890914e+000,1.000000e+000
57,1.900000,-1.321272e-001,1.680513e-001,9.768835e-001,0.000000e+000,9.821443e-001,1.553454e-001,1.061149e-001,0.000000e+000,-1.339215e-001,9.734612e-001,-1.855760e-001,0.000000e+000,-5.941227e+001,-1.346939e+001,7.937059e+000,1.000000e+000
58,1.933333,-1.318774e-001,1.661510e-001,9.772422e-001,0.000000e+000,9.822296e-001,1.547161e-001,1.062456e-001,0.000000e+000,-1.335423e-001,9.738875e-001,-1.836020e-001,0.000000e+000,-5.943224e+001,-1.341687e+001,7.982041e+000,1.000000e+000
59,1.966667,-1.316576e-001,1.645994e-001,9.775343e-001,-4.336809e-019,9.823056e-001,1.541668e-001,1.063413e-001,3.469447e-018,-1.331996e-001,9.742380e-001,-1.819842e-001,-4.336809e-019,-5.944814e+001,-1.335484e+001,8.024407e+000,1.000000e+000
60,2.000000,-1.314685e-001,1.634026e-001,9.777606e-001,0.000000e+000,9.823763e-001,1.536688e-001,1.064081e-001,0.000000e+000,-1.328639e-001,9.745182e-001,-1.807255e-001,0.000000e+000,-5.945380e+001,-1.328429e+001,8.059146e+000,1.000000e+000
61,2.033333,-1.312987e-001,1.626074e-001,9.779158e-001,0.000000e+000,9.824506e-001,1.531726e-001,1.064381e-001,0.000000e+000,-1.324823e-001,9.747293e-001,-1.798652e-001,0.000000e+000,-5.944205e+001,-1.320611e+001,8.079416e+000,1.000000e+000
62,2.066667,-1.311347e-001,1.623005e-001,9.779888e-001,0.000000e+000,9.825368e-001,1.526357e-001,1.064141e-001,0.000000e+000,-1.320050e-001,9.748646e-001,-1.794821e-001,0.000000e+000,-5.940672e+001,-1.312014e+001,8.078748e+000,1.000000e+000
63,2.100000,-1.309707e-001,1.625872e-001,9.779633e-001,0.000000e+000,9.826399e-001,1.520350e-001,1.063210e-001,0.000000e+000,-1.313982e-001,9.749107e-001,-1.796769e-001,0.000000e+000,-5.934464e+001,-1.302525e+001,8.052394e+000,1.000000e+000
64,2.133333,-1.308136e-001,1.635903e-001,9.778169e-001,0.000000e+000,9.827641e-001,1.513481e-001,1.061546e-001,0.000000e+000,-1.306249e-001,9.748498e-001,-1.805691e-001,0.000000e+000,-5.925651e+001,-1.291907e+001,7.996375e+000,1.000000e+000
65,2.166667,-1.306754e-001,1.654427e-001,9.775237e-001,-4.336809e-019,9.829142e-001,1.505361e-001,1.059182e-001,3.469447e-018,-1.296292e-001,9.746629e-001,-1.822874e-001,-4.336809e-019,-5.914737e+001,-1.279839e+001,7.906932e+000,1.000000e+000
66,2.200000,-1.305552e-001,1.682715e-001,9.770569e-001,0.000000e+000,9.830967e-001,1.495626e-001,1.056042e-001,0.000000e+000,-1.283610e-001,9.743285e-001,-1.849533e-001,0.000000e+000,-5.902642e+001,-1.266127e+001,7.781125e+000,1.000000e+000
67,2.233333,-1.304744e-001,1.721450e-001,9.763926e-001,0.000000e+000,9.833097e-001,1.484207e-001,1.052310e-001,0.000000e+000,-1.268018e-001,9.738263e-001,-1.886370e-001,0.000000e+000,-5.890563e+001,-1.250896e+001,7.615882e+000,1.000000e+000
68,2.266667,-1.304665e-001,1.770215e-001,9.755213e-001,0.000000e+000,9.835408e-001,1.471647e-001,1.048340e-001,0.000000e+000,-1.250045e-001,9.731424e-001,-1.933080e-001,0.000000e+000,-5.879766e+001,-1.234721e+001,7.411579e+000,1.000000e+000
69,2.300000,-1.305487e-001,1.826893e-001,9.744648e-001,0.000000e+000,9.837684e-001,1.459191e-001,1.044386e-001,0.000000e+000,-1.231133e-001,9.722821e-001,-1.987736e-001,0.000000e+000,-5.871406e+001,-1.218652e+001,7.177153e+000,1.000000e+000
70,2.333333,-1.307100e-001,1.887578e-001,9.732859e-001,0.000000e+000,9.839719e-001,1.448133e-001,1.040602e-001,0.000000e+000,-1.213026e-001,9.712877e-001,-2.046610e-001,0.000000e+000,-5.866433e+001,-1.203940e+001,6.930668e+000,1.000000e+000
71,2.366667,-1.309324e-001,1.947339e-001,9.720779e-001,0.000000e+000,9.841344e-001,1.439518e-001,1.037188e-001,0.000000e+000,-1.197348e-001,9.702354e-001,-2.104923e-001,0.000000e+000,-5.865403e+001,-1.191900e+001,6.694662e+000,1.000000e+000
72,2.400000,-1.312085e-001,2.001294e-001,9.709442e-001,0.000000e+000,9.842437e-001,1.433973e-001,1.034489e-001,0.000000e+000,-1.185276e-001,9.692190e-001,-2.157911e-001,0.000000e+000,-5.868226e+001,-1.183731e+001,6.490396e+000,1.000000e+000
73,2.433333,-1.315300e-001,2.046015e-001,9.699681e-001,0.000000e+000,9.842972e-001,1.431544e-001,1.032766e-001,0.000000e+000,-1.177246e-001,9.683208e-001,-2.202179e-001,0.000000e+000,-5.874287e+001,-1.180109e+001,6.333324e+000,1.000000e+000
74,2.466667,-1.318820e-001,2.080128e-001,9.691944e-001,0.000000e+000,9.842996e-001,1.431893e-001,1.032054e-001,0.000000e+000,-1.173103e-001,9.675885e-001,-2.236310e-001,0.000000e+000,-5.882681e+001,-1.181083e+001,6.228867e+000,1.000000e+000
75,2.500000,-1.322442e-001,2.104553e-001,9.686176e-001,0.000000e+000,9.842607e-001,1.434523e-001,1.032115e-001,0.000000e+000,-1.172290e-001,9.670213e-001,-2.261137e-001,0.000000e+000,-5.892389e+001,-1.186063e+001,6.169835e+000,1.000000e+000
76,2.533333,-1.325948e-001,2.122055e-001,9.681877e-001,0.000000e+000,9.841943e-001,1.438776e-001,1.032521e-001,0.000000e+000,-1.173899e-001,9.665755e-001,-2.279289e-001,0.000000e+000,-5.902249e+001,-1.193912e+001,6.142021e+000,1.000000e+000
77,2.566667,-1.329132e-001,2.136815e-001,9.678193e-001,0.000000e+000,9.841182e-001,1.443816e-001,1.032740e-001,0.000000e+000,-1.176676e-001,9.661751e-001,-2.294781e-001,0.000000e+000,-5.911005e+001,-1.203004e+001,6.131839e+000,1.000000e+000
78,2.600000,-1.331774e-001,2.154036e-001,9.674012e-001,0.000000e+000,9.840517e-001,1.448790e-001,1.032105e-001,0.000000e+000,-1.179243e-001,9.657182e-001,-2.312630e-001,0.000000e+000,-5.917635e+001,-1.211464e+001,6.132830e+000,1.000000e+000
79,2.633333,-1.333733e-001,2.179246e-001,9.668094e-001,0.000000e+000,9.840084e-001,1.453319e-001,1.029872e-001,0.000000e+000,-1.180648e-001,9.650843e-001,-2.338230e-001,0.000000e+000,-5.921352e+001,-1.217816e+001,6.144644e+000,1.000000e+000
80,2.666667,-1.335319e-001,2.218321e-001,9.658983e-001,0.000000e+000,9.839891e-001,1.457666e-001,1.025555e-001,0.000000e+000,-1.180456e-001,9.641280e-001,-2.377449e-001,0.000000e+000,-5.921654e+001,-1.221117e+001,6.167789e+000,1.000000e+000
81,2.700000,-1.337139e-001,2.277706e-001,9.644902e-001,0.000000e+000,9.839906e-001,1.462264e-001,1.018850e-001,0.000000e+000,-1.178275e-001,9.626726e-001,-2.436766e-001,0.000000e+000,-5.918306e+001,-1.220711e+001,6.200533e+000,1.000000e+000
82,2.733333,-1.339753e-001,2.364196e-001,9.623702e-001,0.000000e+000,9.840142e-001,1.467188e-001,1.009448e-001,0.000000e+000,-1.173325e-001,9.605100e-001,-2.522970e-001,0.000000e+000,-5.911411e+001,-1.216006e+001,6.237081e+000,1.000000e+000
83,2.766667,-1.343406e-001,2.484100e-001,9.592940e-001,0.000000e+000,9.840680e-001,1.472161e-001,9.968824e-002,0.000000e+000,-1.164599e-001,9.574028e-001,-2.642295e-001,0.000000e+000,-5.901554e+001,-1.206387e+001,6.267588e+000,1.000000e+000
84,2.800000,-1.347988e-001,2.641641e-001,9.550113e-001,0.000000e+000,9.841596e-001,1.476965e-001,9.805892e-002,0.000000e+000,-1.151482e-001,9.531019e-001,-2.798890e-001,0.000000e+000,-5.889495e+001,-1.191524e+001,6.280226e+000,1.000000e+000
85,2.833333,-1.353135e-001,2.837387e-001,9.493064e-001,-4.336809e-019,9.842897e-001,1.481738e-001,9.601229e-002,3.469447e-018,-1.134199e-001,9.473843e-001,-2.993310e-001,-2.168404e-019,-5.875908e+001,-1.171630e+001,6.264429e+000,1.000000e+000
86,2.866667,-1.358078e-001,3.066470e-001,9.420848e-001,0.000000e+000,9.844537e-001,1.486774e-001,9.352133e-002,0.000000e+000,-1.113887e-001,9.401398e-001,-3.220714e-001,0.000000e+000,-5.861322e+001,-1.147833e+001,6.212087e+000,1.000000e+000
87,2.900000,-1.362513e-001,3.319468e-001,9.334061e-001,0.000000e+000,9.846386e-001,1.492219e-001,9.066210e-002,0.000000e+000,-1.091897e-001,9.314206e-001,-3.471794e-001,0.000000e+000,-5.846261e+001,-1.121707e+001,6.115911e+000,1.000000e+000
88,2.933333,-1.366732e-001,3.584791e-001,9.234788e-001,0.000000e+000,9.848261e-001,1.498155e-001,8.759658e-002,0.000000e+000,-1.069499e-001,9.214381e-001,-3.735153e-001,0.000000e+000,-5.831312e+001,-1.094985e+001,5.968814e+000,1.000000e+000
89,2.966667,-1.371044e-001,3.851209e-001,9.126250e-001,0.000000e+000,9.849988e-001,1.504666e-001,8.448137e-002,0.000000e+000,-1.047840e-001,9.105174e-001,-3.999733e-001,0.000000e+000,-5.817025e+001,-1.069227e+001,5.766147e+000,1.000000e+000
90,3.000000,-1.376179e-001,4.109941e-001,9.011909e-001,0.000000e+000,9.851354e-001,1.512334e-001,8.146577e-002,0.000000e+000,-1.028083e-001,8.990064e-001,-4.256974e-001,0.000000e+000,-5.804050e+001,-1.045730e+001,5.502984e+000,1.000000e+000
91,3.033333,-1.383211e-001,4.355266e-001,8.894851e-001,0.000000e+000,9.852079e-001,1.522418e-001,7.866308e-002,0.000000e+000,-1.011570e-001,8.872086e-001,-4.501426e-001,0.000000e+000,-5.793114e+001,-1.025946e+001,5.176435e+000,1.000000e+000
92,3.066667,-1.393445e-001,4.584301e-001,8.777385e-001,0.000000e+000,9.851864e-001,1.536513e-001,7.615241e-002,0.000000e+000,-9.995515e-002,8.753475e-001,-4.730496e-001,0.000000e+000,-5.784998e+001,-1.011271e+001,4.788458e+000,1.000000e+000
93,3.100000,-1.407941e-001,4.795887e-001,8.661245e-001,-4.336809e-019,9.850478e-001,1.555937e-001,7.397081e-002,3.469447e-018,-9.928798e-002,8.635888e-001,-4.943244e-001,-2.168404e-019,-5.780243e+001,-1.002709e+001,4.346442e+000,1.000000e+000
94,3.133333,-1.427105e-001,4.990077e-001,8.547660e-001,0.000000e+000,9.847840e-001,1.581160e-001,7.211091e-002,0.000000e+000,-9.916826e-002,8.520509e-001,-5.139796e-001,0.000000e+000,-5.778966e+001,-1.000609e+001,3.862100e+000,1.000000e+000
95,3.166667,-1.450783e-001,5.167490e-001,8.437552e-001,0.000000e+000,9.843962e-001,1.612156e-001,7.052574e-002,0.000000e+000,-9.958240e-002,8.408210e-001,-5.320746e-001,0.000000e+000,-5.780898e+001,-1.004930e+001,3.350303e+000,1.000000e+000
