Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
32,1.066667,-1.047149e-001,4.656622e-001,8.787453e-001,0.000000e+000,9.910644e-001,1.222700e-001,5.330632e-002,0.000000e+000,-8.262147e-002,8.764752e-001,-4.743048e-001,0.000000e+000,-5.930938e+001,-2.557380e+001,7.787751e+000,1.000000e+000
33,1.100000,-1.043455e-001,4.461971e-001,8.888308e-001,0.000000e+000,9.910318e-001,1.216617e-001,5.526875e-002,0.000000e+000,-8.347592e-002,8.866264e-001,-4.548903e-001,0.000000e+000,-5.939575e+001,-2.574028e+001,7.892962e+000,1.000000e+000
34,1.133333,-1.041534e-001,4.257081e-001,8.988463e-001,0.000000e+000,9.909646e-001,1.212124e-001,5.741943e-002,0.000000e+000,-8.450741e-002,8.967051e-001,-4.344863e-001,0.000000e+000,-5.949038e+001,-2.592397e+001,8.000256e+000,1.000000e+000
35,1.166667,-1.041165e-001,4.043251e-001,9.086698e-001,0.000000e+000,9.908631e-001,1.209268e-001,5.972620e-002,0.000000e+000,-8.573373e-002,9.065859e-001,-4.132212e-001,0.000000e+000,-5.958925e+001,-2.612487e+001,8.108788e+000,1.000000e+000
36,1.200000,-1.042469e-001,3.821022e-001,9.182213e-001,0.000000e+000,9.907238e-001,1.208195e-001,6.220124e-002,0.000000e+000,-8.717184e-002,9.161880e-001,-3.911528e-001,0.000000e+000,-5.968627e+001,-2.634479e+001,8.213958e+000,1.000000e+000
37,1.233333,-1.045619e-001,3.590939e-001,9.274256e-001,0.000000e+000,9.905429e-001,1.209020e-001,6.486543e-002,0.000000e+000,-8.883481e-002,9.254373e-001,-3.683397e-001,0.000000e+000,-5.977368e+001,-2.658826e+001,8.308523e+000,1.000000e+000
38,1.266667,-1.050888e-001,3.354439e-001,9.361804e-001,0.000000e+000,9.903156e-001,1.211867e-001,6.774309e-002,0.000000e+000,-9.072860e-002,9.342329e-001,-3.449306e-001,0.000000e+000,-5.984382e+001,-2.686140e+001,8.382986e+000,1.000000e+000
39,1.300000,-1.058088e-001,3.113647e-001,9.443815e-001,0.000000e+000,9.900452e-001,1.216339e-001,7.082198e-002,0.000000e+000,-9.281736e-002,9.424739e-001,-3.211351e-001,0.000000e+000,-5.989151e+001,-2.716567e+001,8.428187e+000,1.000000e+000
40,1.333333,-1.066437e-001,2.871666e-001,9.519256e-001,0.000000e+000,9.897492e-001,1.221268e-001,7.403915e-002,0.000000e+000,-9.499405e-002,9.500633e-001,-2.972469e-001,0.000000e+000,-5.991573e+001,-2.749321e+001,8.438277e+000,1.000000e+000
41,1.366667,-1.074813e-001,2.632835e-001,9.587125e-001,-2.168404e-019,9.894551e-001,1.224962e-001,7.728769e-002,3.469447e-018,-9.709011e-002,9.569098e-001,-2.736733e-001,-2.168404e-019,-5.991988e+001,-2.782727e+001,8.413188e+000,1.000000e+000
42,1.400000,-1.081977e-001,2.402005e-001,9.646745e-001,0.000000e+000,9.891911e-001,1.226143e-001,8.041698e-002,0.000000e+000,-9.896665e-002,9.629483e-001,-2.508708e-001,0.000000e+000,-5.990867e+001,-2.814976e+001,8.359947e+000,1.000000e+000
43,1.433333,-1.087024e-001,2.183396e-001,9.697998e-001,0.000000e+000,9.889761e-001,1.224322e-001,8.328759e-002,0.000000e+000,-1.005497e-001,9.681622e-001,-2.292413e-001,0.000000e+000,-5.988617e+001,-2.844666e+001,8.287373e+000,1.000000e+000
44,1.466667,-1.089721e-001,1.979809e-001,9.741296e-001,0.000000e+000,9.888149e-001,1.219818e-001,8.582347e-002,0.000000e+000,-1.018346e-001,9.725863e-001,-2.090592e-001,0.000000e+000,-5.985541e+001,-2.871058e+001,8.201596e+000,1.000000e+000
45,1.500000,-1.090259e-001,1.793087e-001,9.777330e-001,0.000000e+000,9.887036e-001,1.213330e-001,8.799763e-002,0.000000e+000,-1.028525e-001,9.762821e-001,-1.905117e-001,0.000000e+000,-5.981842e+001,-2.893839e+001,8.107973e+000,1.000000e+000
46,1.533333,-1.089125e-001,1.623395e-001,9.807058e-001,0.000000e+000,9.886355e-001,1.205353e-001,8.984055e-002,0.000000e+000,-1.036250e-001,9.793451e-001,-1.736224e-001,0.000000e+000,-5.977729e+001,-2.913023e+001,8.009085e+000,1.000000e+000
47,1.566667,-1.086911e-001,1.469941e-001,9.831474e-001,0.000000e+000,9.885993e-001,1.196535e-001,9.140390e-002,0.000000e+000,-1.042012e-001,9.818736e-001,-1.583236e-001,0.000000e+000,-5.973367e+001,-2.928912e+001,7.909234e+000,1.000000e+000
48,1.600000,-1.083827e-001,1.331398e-001,9.851533e-001,0.000000e+000,9.885845e-001,1.187680e-001,9.270909e-002,0.000000e+000,-1.046614e-001,9.839553e-001,-1.444924e-001,0.000000e+000,-5.968922e+001,-2.942022e+001,7.817186e+000,1.000000e+000
49,1.633333,-1.080132e-001,1.205856e-001,9.868091e-001,0.000000e+000,9.885813e-001,1.179395e-001,9.379520e-002,0.000000e+000,-1.050734e-001,9.856720e-001,-1.319477e-001,0.000000e+000,-5.964598e+001,-2.952838e+001,7.741846e+000,1.000000e+000
50,1.666667,-1.076331e-001,1.090200e-001,9.881952e-001,0.000000e+000,9.885799e-001,1.171874e-001,9.474666e-002,0.000000e+000,-1.054748e-001,9.871078e-001,-1.203882e-001,0.000000e+000,-5.960611e+001,-2.961882e+001,7.686615e+000,1.000000e+000
51,1.700000,-1.072740e-001,9.812064e-002,9.893758e-001,0.000000e+000,9.885764e-001,1.164951e-001,9.563401e-002,0.000000e+000,-1.058738e-001,9.883325e-001,-1.094967e-001,0.000000e+000,-5.957174e+001,-2.969662e+001,7.650435e+000,1.000000e+000
52,1.733333,-1.069132e-001,8.766915e-002,9.903957e-001,0.000000e+000,9.885747e-001,1.158229e-001,9.646407e-002,0.000000e+000,-1.062536e-001,9.893933e-001,-9.905052e-002,0.000000e+000,-5.954464e+001,-2.976586e+001,7.629812e+000,1.000000e+000
53,1.766667,-1.065164e-001,7.753136e-002,9.912836e-001,0.000000e+000,9.885836e-001,1.151104e-001,9.722312e-002,0.000000e+000,-1.065692e-001,9.903224e-001,-8.890738e-002,0.000000e+000,-5.952594e+001,-2.982861e+001,7.618610e+000,1.000000e+000
54,1.800000,-1.060894e-001,6.760802e-002,9.920555e-001,0.000000e+000,9.886098e-001,1.142808e-001,9.793267e-002,0.000000e+000,-1.067519e-001,9.911453e-001,-7.896194e-002,0.000000e+000,-5.951606e+001,-2.988463e+001,7.607626e+000,1.000000e+000
55,1.833333,-1.056827e-001,5.784079e-002,9.927163e-001,0.000000e+000,9.886549e-001,1.132681e-001,9.865071e-002,0.000000e+000,-1.067371e-001,9.918795e-001,-6.915506e-002,0.000000e+000,-5.951462e+001,-2.993235e+001,7.586777e+000,1.000000e+000
56,1.866667,-1.053820e-001,4.822794e-002,9.932616e-001,0.000000e+000,9.887117e-001,1.120597e-001,9.945823e-002,0.000000e+000,-1.065079e-001,9.925303e-001,-5.949262e-002,0.000000e+000,-5.952028e+001,-2.997097e+001,7.547986e+000,1.000000e+000
57,1.900000,-1.052689e-001,3.885181e-002,9.936845e-001,0.000000e+000,9.887671e-001,1.107055e-001,1.004194e-001,0.000000e+000,-1.061049e-001,9.930935e-001,-5.006927e-002,0.000000e+000,-5.953082e+001,-3.000041e+001,7.489074e+000,1.000000e+000
58,1.933333,-1.053375e-001,2.990450e-002,9.939867e-001,0.000000e+000,9.888192e-001,1.092419e-001,1.015032e-001,0.000000e+000,-1.055496e-001,9.935653e-001,-4.107741e-002,0.000000e+000,-5.954370e+001,-3.001711e+001,7.415885e+000,1.000000e+000
59,1.966667,-1.055554e-001,2.156289e-002,9.941795e-001,0.000000e+000,9.888725e-001,1.076708e-001,1.026566e-001,0.000000e+000,-1.048305e-001,9.939527e-001,-3.268822e-002,0.000000e+000,-5.955569e+001,-3.001665e+001,7.332465e+000,1.000000e+000
60,2.000000,-1.059170e-001,1.396928e-002,9.942768e-001,0.000000e+000,9.889272e-001,1.060030e-001,1.038578e-001,0.000000e+000,-1.039455e-001,9.942676e-001,-2.504218e-002,0.000000e+000,-5.956120e+001,-2.999601e+001,7.236872e+000,1.000000e+000
61,2.033333,-1.064166e-001,7.356871e-003,9.942943e-001,0.000000e+000,9.889793e-001,1.043034e-001,1.050759e-001,0.000000e+000,-1.029352e-001,9.945183e-001,-1.837546e-002,0.000000e+000,-5.955236e+001,-2.995335e+001,7.127488e+000,1.000000e+000
62,2.066667,-1.070071e-001,2.014438e-003,9.942562e-001,0.000000e+000,9.890272e-001,1.026610e-001,1.062363e-001,0.000000e+000,-1.018573e-001,9.947143e-001,-1.297785e-002,0.000000e+000,-5.952142e+001,-2.988758e+001,7.005921e+000,1.000000e+000
63,2.100000,-1.075794e-001,-1.798073e-003,9.941948e-001,0.000000e+000,9.890785e-001,1.011446e-001,1.072086e-001,0.000000e+000,-1.007502e-001,9.948700e-001,-9.102673e-003,0.000000e+000,-5.946350e+001,-2.979812e+001,6.877372e+000,1.000000e+000
64,2.133333,-1.080080e-001,-3.827900e-003,9.941427e-001,-2.168404e-019,9.891471e-001,9.978346e-002,1.078495e-001,3.469447e-018,-9.961184e-002,9.950018e-001,-6.991031e-003,-2.168404e-019,-5.937813e+001,-2.968377e+001,6.747957e+000,1.000000e+000
65,2.166667,-1.082124e-001,-3.828218e-003,9.941204e-001,0.000000e+000,9.892456e-001,9.857046e-002,1.080613e-001,0.000000e+000,-9.840459e-002,9.951227e-001,-6.879529e-003,0.000000e+000,-5.927047e+001,-2.954293e+001,6.621086e+000,1.000000e+000
66,2.200000,-1.081887e-001,-1.612101e-003,9.941290e-001,0.000000e+000,9.893763e-001,9.750635e-002,1.078296e-001,0.000000e+000,-9.710775e-002,9.952336e-001,-8.954147e-003,0.000000e+000,-5.915076e+001,-2.937625e+001,6.494321e+000,1.000000e+000
67,2.233333,-1.080023e-001,2.933465e-003,9.941463e-001,0.000000e+000,9.895312e-001,9.660788e-002,1.072158e-001,0.000000e+000,-9.572787e-002,9.953182e-001,-1.333665e-002,0.000000e+000,-5.903218e+001,-2.918646e+001,6.361226e+000,1.000000e+000
68,2.266667,-1.077125e-001,9.784874e-003,9.941339e-001,0.000000e+000,9.897053e-001,9.584359e-002,1.062893e-001,0.000000e+000,-9.424134e-002,9.953483e-001,-2.000774e-002,0.000000e+000,-5.892873e+001,-2.897731e+001,6.218593e+000,1.000000e+000
69,2.300000,-1.072964e-001,1.872982e-002,9.940506e-001,0.000000e+000,9.899058e-001,9.512997e-002,1.050566e-001,0.000000e+000,-9.259631e-002,9.952886e-001,-2.874790e-002,0.000000e+000,-5.885343e+001,-2.875484e+001,6.073869e+000,1.000000e+000
70,2.333333,-1.067020e-001,2.941224e-002,9.938558e-001,-2.168404e-019,9.901368e-001,9.442120e-002,1.035084e-001,3.469447e-018,-9.079666e-002,9.950977e-001,-3.919711e-002,-2.168404e-019,-5.881591e+001,-2.852820e+001,5.944177e+000,1.000000e+000
71,2.366667,-1.059183e-001,4.139442e-002,9.935128e-001,0.000000e+000,9.903903e-001,9.374682e-002,1.016794e-001,0.000000e+000,-8.892971e-002,9.947351e-001,-5.092616e-002,0.000000e+000,-5.882019e+001,-2.830988e+001,5.850364e+000,1.000000e+000
72,2.400000,-1.049787e-001,5.422495e-002,9.929950e-001,0.000000e+000,9.906536e-001,9.314880e-002,9.964454e-002,0.000000e+000,-8.709308e-002,9.941745e-001,-6.349677e-002,0.000000e+000,-5.886538e+001,-2.811062e+001,5.810963e+000,1.000000e+000
73,2.433333,-1.039596e-001,6.752921e-002,9.922863e-001,0.000000e+000,9.909099e-001,9.268181e-002,9.750801e-002,0.000000e+000,-8.538225e-002,9.934032e-001,-7.655057e-002,0.000000e+000,-5.894652e+001,-2.793690e+001,5.836679e+000,1.000000e+000
74,2.466667,-1.029700e-001,8.107831e-002,9.913746e-001,0.000000e+000,9.911405e-001,9.242228e-002,9.538706e-002,0.000000e+000,-8.389128e-002,9.924134e-001,-8.987676e-002,0.000000e+000,-5.905502e+001,-2.779030e+001,5.926255e+000,1.000000e+000
75,2.500000,-1.020902e-001,9.483624e-002,9.902442e-001,0.000000e+000,9.913338e-001,9.242917e-002,9.335052e-002,0.000000e+000,-8.267444e-002,9.911926e-001,-1.034505e-001,0.000000e+000,-5.918042e+001,-2.766817e+001,6.070097e+000,1.000000e+000
76,2.533333,-1.013221e-001,1.090102e-001,9.888633e-001,0.000000e+000,9.914926e-001,9.270291e-002,9.137209e-002,0.000000e+000,-8.171002e-002,9.897084e-001,-1.174756e-001,0.000000e+000,-5.931174e+001,-2.756317e+001,6.255910e+000,1.000000e+000
77,2.566667,-1.006257e-001,1.241167e-001,9.871522e-001,0.000000e+000,9.916283e-001,9.320858e-002,8.936267e-002,0.000000e+000,-8.091966e-002,9.878801e-001,-1.324568e-001,0.000000e+000,-5.943715e+001,-2.746219e+001,6.475394e+000,1.000000e+000
78,2.600000,-9.994872e-002,1.409131e-001,9.849638e-001,0.000000e+000,9.917547e-001,9.390621e-002,8.720320e-002,0.000000e+000,-8.020615e-002,9.855583e-001,-1.491370e-001,0.000000e+000,-5.954463e+001,-2.734819e+001,6.725791e+000,1.000000e+000
79,2.633333,-9.924123e-002,1.602417e-001,9.820762e-001,0.000000e+000,9.918833e-001,9.477346e-002,8.476841e-002,0.000000e+000,-7.949133e-002,9.825174e-001,-1.683466e-001,0.000000e+000,-5.962313e+001,-2.720377e+001,7.008808e+000,1.000000e+000
80,2.666667,-9.847441e-002,1.828483e-001,9.781969e-001,0.000000e+000,9.920193e-001,9.581872e-002,8.195508e-002,0.000000e+000,-7.874423e-002,9.784607e-001,-1.908248e-001,0.000000e+000,-5.966415e+001,-2.701461e+001,7.327455e+000,1.000000e+000
81,2.700000,-9.768070e-002,2.091997e-001,9.729819e-001,0.000000e+000,9.921570e-001,9.708762e-002,7.873104e-002,0.000000e+000,-7.799401e-002,9.730413e-001,-2.170425e-001,0.000000e+000,-5.966244e+001,-2.677453e+001,7.677519e+000,1.000000e+000
82,2.733333,-9.700027e-002,2.391853e-001,9.661166e-001,0.000000e+000,9.922783e-001,9.862770e-002,7.520930e-002,0.000000e+000,-7.729691e-002,9.659519e-001,-2.469053e-001,0.000000e+000,-5.961567e+001,-2.649085e+001,8.035328e+000,1.000000e+000
83,2.766667,-9.659851e-002,2.721345e-001,9.573982e-001,0.000000e+000,9.923675e-001,1.004113e-001,7.158548e-002,0.000000e+000,-7.665271e-002,9.570059e-001,-2.797570e-001,0.000000e+000,-5.952596e+001,-2.617840e+001,8.362887e+000,1.000000e+000
84,2.800000,-9.652331e-002,3.070264e-001,9.467934e-001,0.000000e+000,9.924270e-001,1.022957e-001,6.800303e-002,0.000000e+000,-7.597421e-002,9.461873e-001,-3.145753e-001,0.000000e+000,-5.940048e+001,-2.585214e+001,8.623163e+000,1.000000e+000
85,2.833333,-9.673969e-002,3.426690e-001,9.344621e-001,0.000000e+000,9.924666e-001,1.041242e-001,6.456202e-002,0.000000e+000,-7.517674e-002,9.336681e-001,-3.501605e-001,0.000000e+000,-5.924890e+001,-2.552773e+001,8.786166e+000,1.000000e+000
86,2.866667,-9.721363e-002,3.778682e-001,9.207416e-001,0.000000e+000,9.924890e-001,1.058367e-001,6.135392e-002,0.000000e+000,-7.426461e-002,9.197903e-001,-3.853188e-001,0.000000e+000,-5.908048e+001,-2.522247e+001,8.833764e+000,1.000000e+000
87,2.900000,-9.796626e-002,4.117074e-001,9.060351e-001,0.000000e+000,9.924852e-001,1.074929e-001,5.846840e-002,0.000000e+000,-7.332048e-002,9.049543e-001,-4.191442e-001,0.000000e+000,-5.890253e+001,-2.495134e+001,8.763627e+000,1.000000e+000
88,2.933333,-9.905826e-002,4.436121e-001,8.907276e-001,0.000000e+000,9.924376e-001,1.092544e-001,5.595715e-002,0.000000e+000,-7.249261e-002,8.895345e-001,-4.510798e-001,0.000000e+000,-5.872122e+001,-2.472525e+001,8.585807e+000,1.000000e+000
89,2.966667,-1.005427e-001,4.732413e-001,8.751764e-001,0.000000e+000,9.923300e-001,1.112846e-001,5.382577e-002,0.000000e+000,-7.192106e-002,8.738756e-001,-4.808003e-001,0.000000e+000,-5.854309e+001,-2.455025e+001,8.313919e+000,1.000000e+000
90,3.000000,-1.024412e-001,5.004230e-001,8.596991e-001,0.000000e+000,9.921534e-001,1.136750e-001,5.205512e-002,0.000000e+000,-7.167674e-002,8.582860e-001,-5.081414e-001,0.000000e+000,-5.837583e+001,-2.442918e+001,7.959113e+000,1.000000e+000
91,3.033333,-1.047800e-001,5.252156e-001,8.444937e-001,0.000000e+000,9.919004e-001,1.164968e-001,5.061664e-002,0.000000e+000,-7.179618e-002,8.429573e-001,-5.331681e-001,0.000000e+000,-5.822805e+001,-2.436494e+001,7.531817e+000,1.000000e+000
92,3.066667,-1.075147e-001,5.479240e-001,8.295902e-001,0.000000e+000,9.915740e-001,1.197448e-001,4.941921e-002,0.000000e+000,-7.226113e-002,8.279132e-001,-5.561815e-001,0.000000e+000,-5.810970e+001,-2.435525e+001,7.048970e+000,1.000000e+000
93,3.100000,-1.105680e-001,5.689168e-001,8.149284e-001,0.000000e+000,9.911849e-001,1.233379e-001,4.837772e-002,0.000000e+000,-7.298862e-002,8.130937e-001,-5.775390e-001,0.000000e+000,-5.802815e+001,-2.439370e+001,6.529620e+000,1.000000e+000
94,3.133333,-1.139057e-001,5.884697e-001,8.004553e-001,0.000000e+000,9.907421e-001,1.271833e-001,4.748249e-002,0.000000e+000,-7.386254e-002,7.984533e-001,-5.975086e-001,0.000000e+000,-5.798522e+001,-2.447442e+001,5.987973e+000,1.000000e+000
95,3.166667,-1.175019e-001,6.067769e-001,7.861393e-001,0.000000e+000,9.902535e-001,1.311980e-001,4.674586e-002,0.000000e+000,-7.477559e-002,7.839699e-001,-6.162789e-001,0.000000e+000,-5.797702e+001,-2.459209e+001,5.436327e+000,1.000000e+000
