Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
52,1.733333,-5.482194e-002,3.749522e-001,9.254217e-001,0.000000e+000,9.917092e-001,1.283257e-001,6.755225e-003,0.000000e+000,-1.162225e-001,9.181195e-001,-3.788785e-001,0.000000e+000,-5.772002e+001,2.316792e+001,8.197001e+000,1.000000e+000
53,1.766667,-5.473956e-002,3.733930e-001,9.260568e-001,0.000000e+000,9.916463e-001,1.288144e-001,6.677628e-003,0.000000e+000,-1.167961e-001,9.186863e-001,-3.773251e-001,0.000000e+000,-5.772874e+001,2.312209e+001,8.281525e+000,1.000000e+000
54,1.800000,-5.479350e-002,3.720287e-001,9.266026e-001,0.000000e+000,9.915584e-001,1.294910e-001,6.644257e-003,0.000000e+000,-1.175148e-001,9.191446e-001,-3.759835e-001,0.000000e+000,-5.774817e+001,2.307456e+001,8.356019e+000,1.000000e+000
55,1.833333,-5.498686e-002,3.708686e-001,9.270560e-001,0.000000e+000,9.914503e-001,1.303153e-001,6.673664e-003,0.000000e+000,-1.183346e-001,9.194968e-001,-3.748633e-001,0.000000e+000,-5.777788e+001,2.302695e+001,8.415095e+000,1.000000e+000
56,1.866667,-5.528648e-002,3.698319e-001,9.274523e-001,0.000000e+000,9.913335e-001,1.311946e-001,6.779213e-003,0.000000e+000,-1.191696e-001,9.197893e-001,-3.738801e-001,0.000000e+000,-5.781426e+001,2.298131e+001,8.460593e+000,1.000000e+000
57,1.900000,-5.564234e-002,3.688099e-001,9.278379e-001,0.000000e+000,9.912243e-001,1.320067e-001,6.971738e-003,0.000000e+000,-1.199096e-001,9.200834e-001,-3.729185e-001,0.000000e+000,-5.785212e+001,2.294079e+001,8.497140e+000,1.000000e+000
58,1.933333,-5.601431e-002,3.677095e-001,9.282522e-001,0.000000e+000,9.911399e-001,1.326227e-001,7.273213e-003,0.000000e+000,-1.204330e-001,9.204352e-001,-3.718803e-001,0.000000e+000,-5.788633e+001,2.290942e+001,8.527368e+000,1.000000e+000
59,1.966667,-5.638214e-002,3.664798e-001,9.287161e-001,0.000000e+000,9.911004e-001,1.328929e-001,7.728718e-003,0.000000e+000,-1.205874e-001,9.208866e-001,-3.707111e-001,0.000000e+000,-5.791187e+001,2.289315e+001,8.549570e+000,1.000000e+000
60,2.000000,-5.671239e-002,3.651548e-001,9.292178e-001,0.000000e+000,9.911219e-001,1.326949e-001,8.345402e-003,0.000000e+000,-1.202551e-001,9.214413e-001,-3.694384e-001,0.000000e+000,-5.792244e+001,2.289869e+001,8.559482e+000,1.000000e+000
61,2.033333,-5.693877e-002,3.638710e-001,9.297075e-001,0.000000e+000,9.912087e-001,1.319989e-001,9.043309e-003,0.000000e+000,-1.194298e-001,9.220489e-001,-3.681878e-001,0.000000e+000,-5.791026e+001,2.293085e+001,8.552789e+000,1.000000e+000
62,2.066667,-5.703232e-002,3.627689e-001,9.301323e-001,0.000000e+000,9.913498e-001,1.308848e-001,9.738444e-003,0.000000e+000,-1.182074e-001,9.226418e-001,-3.670956e-001,0.000000e+000,-5.787040e+001,2.298899e+001,8.525745e+000,1.000000e+000
63,2.100000,-5.706290e-002,3.618981e-001,9.304696e-001,0.000000e+000,9.915200e-001,1.295359e-001,1.042507e-002,0.000000e+000,-1.167564e-001,9.231740e-001,-3.662209e-001,0.000000e+000,-5.780494e+001,2.306446e+001,8.475884e+000,1.000000e+000
64,2.133333,-5.712726e-002,3.612524e-001,9.307165e-001,-2.168404e-019,9.916914e-001,1.281591e-001,1.112565e-002,3.469447e-018,-1.152606e-001,9.236190e-001,-3.655722e-001,-4.336809e-019,-5.772094e+001,2.314390e+001,8.403019e+000,1.000000e+000
65,2.166667,-5.725403e-002,3.608249e-001,9.308745e-001,0.000000e+000,9.918463e-001,1.268915e-001,1.181855e-002,0.000000e+000,-1.138556e-001,9.239610e-001,-3.651479e-001,0.000000e+000,-5.762609e+001,2.321518e+001,8.309404e+000,1.000000e+000
66,2.200000,-5.739846e-002,3.606252e-001,9.309431e-001,0.000000e+000,9.919802e-001,1.257809e-001,1.243724e-002,0.000000e+000,-1.126097e-001,9.241908e-001,-3.649527e-001,0.000000e+000,-5.752662e+001,2.326989e+001,8.197545e+000,1.000000e+000
67,2.233333,-5.747749e-002,3.606737e-001,9.309193e-001,0.000000e+000,9.920984e-001,1.247974e-001,1.290354e-002,0.000000e+000,-1.115224e-001,9.243052e-001,-3.649969e-001,0.000000e+000,-5.742685e+001,2.330426e+001,8.068420e+000,1.000000e+000
68,2.266667,-5.743721e-002,3.609813e-001,9.308026e-001,0.000000e+000,9.922095e-001,1.238820e-001,1.318286e-002,0.000000e+000,-1.105509e-001,9.243082e-001,-3.652845e-001,0.000000e+000,-5.733129e+001,2.331787e+001,7.922184e+000,1.000000e+000
69,2.300000,-5.727781e-002,3.615550e-001,9.305897e-001,0.000000e+000,9.923161e-001,1.230136e-001,1.328350e-002,0.000000e+000,-1.096725e-001,9.241999e-001,-3.658229e-001,0.000000e+000,-5.724673e+001,2.331183e+001,7.761364e+000,1.000000e+000
70,2.333333,-5.706822e-002,3.624074e-001,9.302710e-001,0.000000e+000,9.924076e-001,1.222781e-001,1.324395e-002,0.000000e+000,-1.089520e-001,9.239637e-001,-3.666340e-001,0.000000e+000,-5.718426e+001,2.328648e+001,7.592245e+000,1.000000e+000
71,2.366667,-5.694446e-002,3.635598e-001,9.298288e-001,0.000000e+000,9.924583e-001,1.218788e-001,1.312580e-002,0.000000e+000,-1.085544e-001,9.235637e-001,-3.677583e-001,0.000000e+000,-5.715709e+001,2.324167e+001,7.424983e+000,1.000000e+000
72,2.400000,-5.704741e-002,3.650616e-001,9.292339e-001,0.000000e+000,9.924453e-001,1.219984e-001,1.299941e-002,0.000000e+000,-1.086195e-001,9.229553e-001,-3.692633e-001,0.000000e+000,-5.717057e+001,2.318188e+001,7.270516e+000,1.000000e+000
73,2.433333,-5.746045e-002,3.669810e-001,9.284521e-001,0.000000e+000,9.923587e-001,1.227098e-001,1.291312e-002,0.000000e+000,-1.091913e-001,9.220994e-001,-3.712277e-001,0.000000e+000,-5.722184e+001,2.311510e+001,7.135488e+000,1.000000e+000
74,2.466667,-5.816670e-002,3.693613e-001,9.274637e-001,0.000000e+000,9.922081e-001,1.239256e-001,1.287394e-002,0.000000e+000,-1.101814e-001,9.209857e-001,-3.736916e-001,0.000000e+000,-5.730253e+001,2.304989e+001,7.018709e+000,1.000000e+000
75,2.500000,-5.906483e-002,3.721472e-001,9.262925e-001,0.000000e+000,9.920208e-001,1.254165e-001,1.286864e-002,0.000000e+000,-1.113834e-001,9.196615e-001,-3.765855e-001,0.000000e+000,-5.740039e+001,2.299389e+001,6.914207e+000,1.000000e+000
76,2.533333,-5.999991e-002,3.751723e-001,9.250112e-001,-2.168404e-019,9.918338e-001,1.268867e-001,1.287070e-002,3.469447e-018,-1.125429e-001,9.182295e-001,-3.797217e-001,-4.336809e-019,-5.750089e+001,2.295277e+001,6.816430e+000,1.000000e+000
77,2.566667,-6.078955e-002,3.781868e-001,9.237312e-001,0.000000e+000,9.916821e-001,1.280717e-001,1.282718e-002,0.000000e+000,-1.134527e-001,9.168273e-001,-3.828265e-001,0.000000e+000,-5.758868e+001,2.292901e+001,6.725320e+000,1.000000e+000
78,2.600000,-6.127602e-002,3.809625e-001,9.225578e-001,0.000000e+000,9.915836e-001,1.288490e-001,1.265361e-002,0.000000e+000,-1.140500e-001,9.155685e-001,-3.856515e-001,0.000000e+000,-5.765006e+001,2.292139e+001,6.647956e+000,1.000000e+000
79,2.633333,-6.141757e-002,3.833727e-001,9.215494e-001,0.000000e+000,9.915379e-001,1.292325e-001,1.232018e-002,0.000000e+000,-1.143709e-001,9.145077e-001,-3.880657e-001,0.000000e+000,-5.767527e+001,2.292697e+001,6.590451e+000,1.000000e+000
80,2.666667,-6.128547e-002,3.853659e-001,9.207264e-001,0.000000e+000,9.915326e-001,1.293150e-001,1.187426e-002,0.000000e+000,-1.144878e-001,9.136580e-001,-3.900279e-001,0.000000e+000,-5.765911e+001,2.294115e+001,6.554854e+000,1.000000e+000
81,2.700000,-6.101707e-002,3.869078e-001,9.200975e-001,0.000000e+000,9.915510e-001,1.292145e-001,1.141991e-002,0.000000e+000,-1.144715e-001,9.130203e-001,-3.915232e-001,0.000000e+000,-5.760102e+001,2.295696e+001,6.540010e+000,1.000000e+000
82,2.733333,-6.072729e-002,3.879450e-001,9.196798e-001,0.000000e+000,9.915799e-001,1.290240e-001,1.104923e-002,0.000000e+000,-1.143743e-001,9.126070e-001,-3.925137e-001,0.000000e+000,-5.750388e+001,2.296634e+001,6.545271e+000,1.000000e+000
83,2.766667,-6.045585e-002,3.884870e-001,9.194689e-001,0.000000e+000,9.916127e-001,1.287945e-001,1.078209e-002,0.000000e+000,-1.142338e-001,9.124088e-001,-3.930150e-001,0.000000e+000,-5.737616e+001,2.296377e+001,6.567895e+000,1.000000e+000
84,2.800000,-6.023377e-002,3.886740e-001,9.194044e-001,0.000000e+000,9.916454e-001,1.285564e-001,1.061991e-002,0.000000e+000,-1.140677e-001,9.123628e-001,-3.931702e-001,0.000000e+000,-5.722949e+001,2.294951e+001,6.598282e+000,1.000000e+000
85,2.833333,-6.009332e-002,3.888278e-001,9.193485e-001,-2.168404e-019,9.916685e-001,1.283858e-001,1.052125e-002,3.469447e-018,-1.139403e-001,9.123213e-001,-3.933035e-001,-4.336809e-019,-5.707443e+001,2.292761e+001,6.623742e+000,1.000000e+000
86,2.866667,-6.003981e-002,3.894013e-001,9.191093e-001,0.000000e+000,9.916720e-001,1.283691e-001,1.039340e-002,0.000000e+000,-1.139381e-001,9.120789e-001,-3.938657e-001,0.000000e+000,-5.691859e+001,2.290541e+001,6.632108e+000,1.000000e+000
87,2.900000,-6.007923e-002,3.907678e-001,9.185265e-001,0.000000e+000,9.916422e-001,1.286199e-001,1.014296e-002,0.000000e+000,-1.141773e-001,9.114590e-001,-3.952293e-001,0.000000e+000,-5.676879e+001,2.288697e+001,6.617156e+000,1.000000e+000
88,2.933333,-6.023596e-002,3.931897e-001,9.174822e-001,0.000000e+000,9.915543e-001,1.293311e-001,9.673811e-003,0.000000e+000,-1.148554e-001,9.103160e-001,-3.976593e-001,0.000000e+000,-5.663245e+001,2.286936e+001,6.578438e+000,1.000000e+000
89,2.966667,-6.057648e-002,3.967854e-001,9.159104e-001,0.000000e+000,9.913784e-001,1.307254e-001,8.935653e-003,0.000000e+000,-1.161873e-001,9.085550e-001,-4.012834e-001,0.000000e+000,-5.651751e+001,2.284392e+001,6.517683e+000,1.000000e+000
90,3.000000,-6.125314e-002,4.015586e-001,9.137827e-001,0.000000e+000,9.910880e-001,1.329685e-001,8.002554e-003,0.000000e+000,-1.182908e-001,9.061292e-001,-4.061247e-001,0.000000e+000,-5.643124e+001,2.280139e+001,6.431555e+000,1.000000e+000
91,3.033333,-6.241770e-002,4.074012e-001,9.111138e-001,0.000000e+000,9.906676e-001,1.361207e-001,7.001821e-003,0.000000e+000,-1.211689e-001,9.030479e-001,-4.120955e-001,0.000000e+000,-5.638004e+001,2.273378e+001,6.314668e+000,1.000000e+000
92,3.066667,-6.420150e-002,4.140463e-001,9.079889e-001,0.000000e+000,9.901162e-001,1.401165e-001,6.114865e-003,0.000000e+000,-1.246924e-001,8.994070e-001,-4.189497e-001,0.000000e+000,-5.636851e+001,2.263527e+001,6.162639e+000,1.000000e+000
93,3.100000,-6.673391e-002,4.211196e-001,9.045468e-001,0.000000e+000,9.894410e-001,1.448298e-001,5.570318e-003,0.000000e+000,-1.286595e-001,8.953673e-001,-4.263380e-001,0.000000e+000,-5.640062e+001,2.250033e+001,5.971908e+000,1.000000e+000
94,3.133333,-7.013914e-002,4.282026e-001,9.009568e-001,0.000000e+000,9.886492e-001,1.501377e-001,5.609194e-003,0.000000e+000,-1.328657e-001,8.911236e-001,-4.338726e-001,0.000000e+000,-5.647992e+001,2.232224e+001,5.740251e+000,1.000000e+000
95,3.166667,-7.450003e-002,4.348778e-001,8.974024e-001,0.000000e+000,9.877446e-001,1.559474e-001,6.428472e-003,0.000000e+000,-1.371520e-001,8.868831e-001,-4.411663e-001,0.000000e+000,-5.660794e+001,2.209340e+001,5.469092e+000,1.000000e+000
