Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
23,0.766667,-6.111857e-002,3.639590e-001,9.294076e-001,0.000000e+000,9.957101e-001,8.703972e-002,3.139365e-002,0.000000e+000,-6.946940e-002,9.273393e-001,-3.677173e-001,0.000000e+000,-5.755898e+001,1.038669e+001,7.404635e+000,1.000000e+000
24,0.800000,-6.127339e-002,3.650502e-001,9.289694e-001,0.000000e+000,9.956530e-001,8.776490e-002,3.118346e-002,0.000000e+000,-7.014738e-002,9.268418e-001,-3.688409e-001,0.000000e+000,-5.759350e+001,1.036542e+001,7.383637e+000,1.000000e+000
25,0.833333,-6.137774e-002,3.651880e-001,9.289083e-001,0.000000e+000,9.956167e-001,8.820116e-002,3.111042e-002,0.000000e+000,-7.056966e-002,9.267461e-001,-3.690008e-001,0.000000e+000,-5.762177e+001,1.034577e+001,7.395112e+000,1.000000e+000
26,0.866667,-6.152877e-002,3.643518e-001,9.292266e-001,0.000000e+000,9.955974e-001,8.836078e-002,3.127707e-002,0.000000e+000,-7.071134e-002,9.270599e-001,-3.681844e-001,0.000000e+000,-5.764621e+001,1.031695e+001,7.417072e+000,1.000000e+000
27,0.900000,-6.183828e-002,3.625866e-001,9.298963e-001,0.000000e+000,9.955854e-001,8.832099e-002,3.176837e-002,0.000000e+000,-7.061061e-002,9.277557e-001,-3.664474e-001,0.000000e+000,-5.766875e+001,1.026908e+001,7.433066e+000,1.000000e+000
28,0.933333,-6.228508e-002,3.600142e-001,9.308655e-001,0.000000e+000,9.955751e-001,8.816466e-002,3.251701e-002,0.000000e+000,-7.036286e-002,9.287717e-001,-3.639124e-001,0.000000e+000,-5.769197e+001,1.020155e+001,7.444052e+000,1.000000e+000
29,0.966667,-6.276426e-002,3.568212e-001,9.320619e-001,0.000000e+000,9.955632e-001,8.798379e-002,3.335755e-002,0.000000e+000,-7.010366e-002,9.300202e-001,-3.607603e-001,0.000000e+000,-5.771961e+001,1.012112e+001,7.462306e+000,1.000000e+000
30,1.000000,-6.319278e-002,3.532402e-001,9.333960e-001,0.000000e+000,9.955471e-001,8.786321e-002,3.414903e-002,0.000000e+000,-6.994839e-002,9.313976e-001,-3.572195e-001,0.000000e+000,-5.775665e+001,1.003663e+001,7.499512e+000,1.000000e+000
31,1.033333,-6.351471e-002,3.495113e-001,9.347769e-001,0.000000e+000,9.955262e-001,8.784556e-002,3.479712e-002,0.000000e+000,-6.995404e-002,9.328049e-001,-3.535270e-001,0.000000e+000,-5.780605e+001,9.954794e+000,7.562800e+000,1.000000e+000
32,1.066667,-6.367362e-002,3.458593e-001,9.361235e-001,0.000000e+000,9.955039e-001,8.792706e-002,3.522715e-002,0.000000e+000,-7.012698e-002,9.341576e-001,-3.499028e-001,0.000000e+000,-5.786807e+001,9.881160e+000,7.655235e+000,1.000000e+000
33,1.100000,-6.360345e-002,3.424824e-001,9.373689e-001,0.000000e+000,9.954841e-001,8.809892e-002,3.535844e-002,0.000000e+000,-7.047156e-002,9.353846e-001,-3.465391e-001,0.000000e+000,-5.794067e+001,9.820972e+000,7.779320e+000,1.000000e+000
34,1.133333,-6.324344e-002,3.395387e-001,9.384636e-001,0.000000e+000,9.954706e-001,8.834581e-002,3.512142e-002,0.000000e+000,-7.098427e-002,9.364340e-001,-3.435880e-001,0.000000e+000,-5.802102e+001,9.780249e+000,7.939766e+000,1.000000e+000
35,1.166667,-6.260078e-002,3.371117e-001,9.393811e-001,0.000000e+000,9.954654e-001,8.863577e-002,3.452992e-002,0.000000e+000,-7.162233e-002,9.372830e-001,-3.411317e-001,0.000000e+000,-5.810596e+001,9.764997e+000,8.138650e+000,1.000000e+000
36,1.200000,-6.180371e-002,3.351864e-001,9.401226e-001,0.000000e+000,9.954660e-001,8.893671e-002,3.373296e-002,0.000000e+000,-7.230460e-002,9.379448e-001,-3.391632e-001,0.000000e+000,-5.819166e+001,9.778138e+000,8.369416e+000,1.000000e+000
37,1.233333,-6.104963e-002,3.336952e-001,9.407022e-001,0.000000e+000,9.954625e-001,8.927321e-002,3.293560e-002,0.000000e+000,-7.298908e-002,9.384444e-001,-3.376311e-001,0.000000e+000,-5.827225e+001,9.815207e+000,8.618221e+000,1.000000e+000
38,1.266667,-6.051014e-002,3.325185e-001,9.411536e-001,0.000000e+000,9.954472e-001,8.966853e-002,3.232015e-002,0.000000e+000,-7.364485e-002,9.388243e-001,-3.364303e-001,0.000000e+000,-5.834118e+001,9.867265e+000,8.869189e+000,1.000000e+000
39,1.300000,-6.025043e-002,3.314850e-001,9.415348e-001,0.000000e+000,9.954206e-001,9.008376e-002,3.198301e-002,0.000000e+000,-7.421511e-002,9.391500e-001,-3.353945e-001,0.000000e+000,-5.839360e+001,9.925033e+000,9.109221e+000,1.000000e+000
40,1.333333,-6.021881e-002,3.304583e-001,9.418976e-001,0.000000e+000,9.953880e-001,9.047263e-002,3.189696e-002,0.000000e+000,-7.467534e-002,9.394744e-001,-3.343823e-001,0.000000e+000,-5.842806e+001,9.980671e+000,9.329976e+000,1.000000e+000
41,1.366667,-6.028155e-002,3.293917e-001,9.422672e-001,0.000000e+000,9.953567e-001,9.080268e-002,3.193576e-002,0.000000e+000,-7.504101e-002,9.398170e-001,-3.333358e-001,0.000000e+000,-5.844547e+001,1.002957e+001,9.527377e+000,1.000000e+000
42,1.400000,-6.028502e-002,3.282916e-001,9.426508e-001,0.000000e+000,9.953337e-001,9.105207e-002,3.194407e-002,0.000000e+000,-7.534335e-002,9.401778e-001,-3.322486e-001,0.000000e+000,-5.844689e+001,1.007055e+001,9.699908e+000,1.000000e+000
43,1.433333,-6.012798e-002,3.271873e-001,9.430447e-001,0.000000e+000,9.953231e-001,9.121351e-002,3.181491e-002,0.000000e+000,-7.560901e-002,9.405469e-001,-3.311414e-001,0.000000e+000,-5.843404e+001,1.010437e+001,9.845509e+000,1.000000e+000
44,1.466667,-5.981266e-002,3.261109e-001,9.434375e-001,0.000000e+000,9.953239e-001,9.129862e-002,3.154370e-002,0.000000e+000,-7.584780e-002,9.409125e-001,-3.300467e-001,0.000000e+000,-5.841037e+001,1.013206e+001,9.959839e+000,1.000000e+000
45,1.500000,-5.940784e-002,3.250792e-001,9.438190e-001,0.000000e+000,9.953326e-001,9.132265e-002,3.119610e-002,0.000000e+000,-7.605085e-002,9.412671e-001,-3.289872e-001,0.000000e+000,-5.838016e+001,1.015337e+001,1.003931e+001,1.000000e+000
46,1.533333,-5.899418e-002,3.240823e-001,9.441878e-001,0.000000e+000,9.953473e-001,9.127717e-002,3.086079e-002,0.000000e+000,-7.618136e-002,9.416152e-001,-3.279592e-001,0.000000e+000,-5.834713e+001,1.016727e+001,1.008508e+001,1.000000e+000
47,1.566667,-5.863490e-002,3.230994e-001,9.445469e-001,0.000000e+000,9.953706e-001,9.110270e-002,3.062657e-002,0.000000e+000,-7.615536e-002,9.419699e-001,-3.269453e-001,0.000000e+000,-5.831335e+001,1.017703e+001,1.010281e+001,1.000000e+000
48,1.600000,-5.837295e-002,3.221285e-001,9.448947e-001,0.000000e+000,9.954055e-001,9.074146e-002,3.055830e-002,0.000000e+000,-7.589743e-002,9.423372e-001,-3.259453e-001,0.000000e+000,-5.828072e+001,1.018970e+001,1.010104e+001,1.000000e+000
49,1.633333,-5.822572e-002,3.211866e-001,9.452244e-001,0.000000e+000,9.954504e-001,9.021125e-002,3.066595e-002,0.000000e+000,-7.542039e-002,9.427095e-001,-3.249778e-001,0.000000e+000,-5.825134e+001,1.021059e+001,1.009134e+001,1.000000e+000
50,1.666667,-5.822146e-002,3.202997e-001,9.455255e-001,0.000000e+000,9.954968e-001,8.960233e-002,3.094542e-002,0.000000e+000,-7.480948e-002,9.430693e-001,-3.240740e-001,0.000000e+000,-5.822764e+001,1.024129e+001,1.008501e+001,1.000000e+000
51,1.700000,-5.838409e-002,3.194610e-001,9.457992e-001,0.000000e+000,9.955342e-001,8.903420e-002,3.138130e-002,0.000000e+000,-7.418340e-002,9.434075e-001,-3.232324e-001,0.000000e+000,-5.821215e+001,1.027883e+001,1.008811e+001,1.000000e+000
52,1.733333,-5.867291e-002,3.186211e-001,9.460646e-001,0.000000e+000,9.955564e-001,8.859804e-002,3.190374e-002,0.000000e+000,-7.365429e-002,9.437325e-001,-3.224036e-001,0.000000e+000,-5.820504e+001,1.031745e+001,1.010232e+001,1.000000e+000
53,1.766667,-5.904942e-002,3.177929e-001,9.463197e-001,0.000000e+000,9.955631e-001,8.832043e-002,3.246240e-002,0.000000e+000,-7.326305e-002,9.440377e-001,-3.215981e-001,0.000000e+000,-5.820575e+001,1.035367e+001,1.012334e+001,1.000000e+000
54,1.800000,-5.949113e-002,3.170586e-001,9.465383e-001,0.000000e+000,9.955557e-001,8.819256e-002,3.303040e-002,0.000000e+000,-7.300508e-002,9.442966e-001,-3.208961e-001,0.000000e+000,-5.821463e+001,1.038769e+001,1.014361e+001,1.000000e+000
55,1.833333,-5.994120e-002,3.164604e-001,9.467101e-001,0.000000e+000,9.955406e-001,8.816206e-002,3.356269e-002,0.000000e+000,-7.284266e-002,9.445000e-001,-3.203336e-001,0.000000e+000,-5.823110e+001,1.042161e+001,1.015983e+001,1.000000e+000
56,1.866667,-6.031004e-002,3.160181e-001,9.468344e-001,0.000000e+000,9.955256e-001,8.816990e-002,3.398369e-002,0.000000e+000,-7.274286e-002,9.446474e-001,-3.199216e-001,0.000000e+000,-5.825299e+001,1.045891e+001,1.017553e+001,1.000000e+000
57,1.900000,-6.056751e-002,3.157325e-001,9.469133e-001,0.000000e+000,9.955137e-001,8.819349e-002,3.426951e-002,0.000000e+000,-7.269159e-002,9.447407e-001,-3.196576e-001,0.000000e+000,-5.827805e+001,1.050322e+001,1.019417e+001,1.000000e+000
58,1.933333,-6.075753e-002,3.156346e-001,9.469336e-001,0.000000e+000,9.955036e-001,8.823218e-002,3.446409e-002,0.000000e+000,-7.267199e-002,9.447697e-001,-3.195761e-001,0.000000e+000,-5.830177e+001,1.055817e+001,1.021406e+001,1.000000e+000
59,1.966667,-6.095612e-002,3.157508e-001,9.468822e-001,0.000000e+000,9.954947e-001,8.825893e-002,3.465443e-002,0.000000e+000,-7.262868e-002,9.447285e-001,-3.197081e-001,0.000000e+000,-5.831889e+001,1.062631e+001,1.022848e+001,1.000000e+000
60,2.000000,-6.126262e-002,3.160546e-001,9.467611e-001,0.000000e+000,9.954872e-001,8.821899e-002,3.496569e-002,0.000000e+000,-7.247125e-002,9.446306e-001,-3.200327e-001,0.000000e+000,-5.832458e+001,1.070651e+001,1.022603e+001,1.000000e+000
61,2.033333,-6.171116e-002,3.165085e-001,9.465803e-001,0.000000e+000,9.954855e-001,8.804148e-002,3.546100e-002,0.000000e+000,-7.211465e-002,9.444952e-001,-3.205126e-001,0.000000e+000,-5.831314e+001,1.079435e+001,1.019679e+001,1.000000e+000
62,2.066667,-6.224656e-002,3.171009e-001,9.463469e-001,-2.168404e-019,9.954947e-001,8.767555e-002,3.610106e-002,3.469447e-018,-7.152382e-002,9.443305e-001,-3.211297e-001,-2.168404e-019,-5.827889e+001,1.088495e+001,1.013590e+001,1.000000e+000
63,2.100000,-6.274147e-002,3.178439e-001,9.460649e-001,0.000000e+000,9.955192e-001,8.712663e-002,3.674979e-002,0.000000e+000,-7.074676e-002,9.441315e-001,-3.218861e-001,0.000000e+000,-5.821803e+001,1.097356e+001,1.004573e+001,1.000000e+000
64,2.133333,-6.312685e-002,3.187651e-001,9.457293e-001,-2.168404e-019,9.955564e-001,8.646120e-002,3.731040e-002,3.469447e-018,-6.987564e-002,9.438820e-001,-3.228066e-001,-2.168404e-019,-5.813247e+001,1.105615e+001,9.929020e+000,1.000000e+000
65,2.166667,-6.339449e-002,3.198992e-001,9.453284e-001,0.000000e+000,9.956010e-001,8.575551e-002,3.774616e-002,0.000000e+000,-6.899216e-002,9.435627e-001,-3.239283e-001,0.000000e+000,-5.802873e+001,1.113060e+001,9.787656e+000,1.000000e+000
66,2.200000,-6.358556e-002,3.213292e-001,9.448305e-001,0.000000e+000,9.956470e-001,8.507469e-002,3.807223e-002,0.000000e+000,-6.814744e-002,9.431384e-001,-3.253399e-001,0.000000e+000,-5.791654e+001,1.119648e+001,9.620049e+000,1.000000e+000
67,2.233333,-6.375886e-002,3.231105e-001,9.442111e-001,0.000000e+000,9.956860e-001,8.450611e-002,3.831665e-002,0.000000e+000,-6.741108e-002,9.425808e-001,-3.271045e-001,0.000000e+000,-5.780753e+001,1.124927e+001,9.423324e+000,1.000000e+000
68,2.266667,-6.389254e-002,3.252667e-001,9.434614e-001,0.000000e+000,9.957156e-001,8.410210e-002,3.843632e-002,0.000000e+000,-6.684506e-002,9.418750e-001,-3.292466e-001,0.000000e+000,-5.771179e+001,1.128372e+001,9.200593e+000,1.000000e+000
69,2.300000,-6.393068e-002,3.277546e-001,9.425974e-001,0.000000e+000,9.957387e-001,8.385547e-002,3.837719e-002,0.000000e+000,-6.646366e-002,9.410341e-001,-3.317187e-001,0.000000e+000,-5.763736e+001,1.129721e+001,8.961126e+000,1.000000e+000
70,2.333333,-6.384870e-002,3.304242e-001,9.416704e-001,0.000000e+000,9.957609e-001,8.369736e-002,3.814755e-002,0.000000e+000,-6.621047e-002,9.401142e-001,-3.343674e-001,0.000000e+000,-5.759097e+001,1.129200e+001,8.719797e+000,1.000000e+000
71,2.366667,-6.362585e-002,3.330767e-001,9.407506e-001,0.000000e+000,9.957895e-001,8.352410e-002,3.777625e-002,0.000000e+000,-6.599295e-002,9.391931e-001,-3.369885e-001,0.000000e+000,-5.757809e+001,1.127516e+001,8.498354e+000,1.000000e+000
72,2.400000,-6.329697e-002,3.355084e-001,9.399084e-001,0.000000e+000,9.958258e-001,8.329123e-002,3.733117e-002,0.000000e+000,-6.576122e-002,9.383479e-001,-3.393799e-001,0.000000e+000,-5.760022e+001,1.125343e+001,8.318196e+000,1.000000e+000
73,2.433333,-6.298697e-002,3.374662e-001,9.392281e-001,0.000000e+000,9.958593e-001,8.306506e-002,3.693940e-002,0.000000e+000,-6.555126e-002,9.376656e-001,-3.413008e-001,0.000000e+000,-5.765353e+001,1.122530e+001,8.192907e+000,1.000000e+000
74,2.466667,-6.280184e-002,3.387192e-001,9.387893e-001,0.000000e+000,9.958777e-001,8.295553e-002,3.669016e-002,0.000000e+000,-6.545012e-002,9.372235e-001,-3.425325e-001,0.000000e+000,-5.773132e+001,1.118250e+001,8.125215e+000,1.000000e+000
75,2.500000,-6.280915e-002,3.392912e-001,9.385822e-001,0.000000e+000,9.958737e-001,8.302964e-002,3.662841e-002,0.000000e+000,-6.550243e-002,9.370099e-001,-3.431062e-001,0.000000e+000,-5.782441e+001,1.112072e+001,8.103570e+000,1.000000e+000
76,2.533333,-6.298751e-002,3.393558e-001,9.385469e-001,-2.168404e-019,9.958479e-001,8.330102e-002,3.671347e-002,3.469447e-018,-6.572300e-002,9.369624e-001,-3.431936e-001,-2.168404e-019,-5.792134e+001,1.103952e+001,8.111172e+000,1.000000e+000
77,2.566667,-6.329940e-002,3.390665e-001,9.386305e-001,0.000000e+000,9.958022e-001,8.376655e-002,3.689551e-002,0.000000e+000,-6.611580e-002,9.370257e-001,-3.429455e-001,0.000000e+000,-5.801041e+001,1.093908e+001,8.131003e+000,1.000000e+000
78,2.600000,-6.372326e-002,3.385500e-001,9.387883e-001,0.000000e+000,9.957387e-001,8.440579e-002,3.715019e-002,0.000000e+000,-6.666199e-002,9.371551e-001,-3.424859e-001,0.000000e+000,-5.807997e+001,1.082263e+001,8.151197e+000,1.000000e+000
79,2.633333,-6.423794e-002,3.379115e-001,9.389833e-001,0.000000e+000,9.956617e-001,8.517129e-002,3.746493e-002,0.000000e+000,-6.731461e-002,9.373162e-001,-3.419166e-001,0.000000e+000,-5.812001e+001,1.069778e+001,8.166887e+000,1.000000e+000
80,2.666667,-6.480072e-002,3.372365e-001,9.391871e-001,0.000000e+000,9.955789e-001,8.598051e-002,3.781830e-002,0.000000e+000,-6.799810e-002,9.374855e-001,-3.413170e-001,0.000000e+000,-5.812410e+001,1.057624e+001,8.179599e+000,1.000000e+000
81,2.700000,-6.533291e-002,3.366014e-001,9.393781e-001,0.000000e+000,9.955015e-001,8.672141e-002,3.816192e-002,0.000000e+000,-6.861886e-002,9.376454e-001,-3.407529e-001,0.000000e+000,-5.808900e+001,1.046985e+001,8.194129e+000,1.000000e+000
82,2.733333,-6.573416e-002,3.360865e-001,9.395344e-001,0.000000e+000,9.954435e-001,8.726758e-002,3.842882e-002,0.000000e+000,-6.907552e-002,9.377795e-001,-3.402915e-001,0.000000e+000,-5.801516e+001,1.038630e+001,8.214185e+000,1.000000e+000
83,2.766667,-6.595418e-002,3.357736e-001,9.396309e-001,0.000000e+000,9.954149e-001,8.751964e-002,3.859495e-002,0.000000e+000,-6.927701e-002,9.378680e-001,-3.400062e-001,0.000000e+000,-5.790808e+001,1.032793e+001,8.237945e+000,1.000000e+000
84,2.800000,-6.598645e-002,3.357241e-001,9.396464e-001,0.000000e+000,9.954189e-001,8.744564e-002,3.865983e-002,0.000000e+000,-6.918894e-002,9.378926e-001,-3.399563e-001,0.000000e+000,-5.777684e+001,1.029288e+001,8.258875e+000,1.000000e+000
85,2.833333,-6.583639e-002,3.360707e-001,9.395329e-001,0.000000e+000,9.954551e-001,8.705209e-002,3.861656e-002,0.000000e+000,-6.881043e-002,9.378052e-001,-3.402744e-001,0.000000e+000,-5.763138e+001,1.028035e+001,8.267797e+000,1.000000e+000
86,2.866667,-6.546567e-002,3.371062e-001,9.391879e-001,0.000000e+000,9.955223e-001,8.638279e-002,3.838674e-002,0.000000e+000,-6.818929e-002,9.374953e-001,-3.412517e-001,0.000000e+000,-5.747974e+001,1.029261e+001,8.257479e+000,1.000000e+000
87,2.900000,-6.479371e-002,3.392119e-001,9.384760e-001,0.000000e+000,9.956197e-001,8.549847e-002,3.783562e-002,0.000000e+000,-6.740396e-002,9.368166e-001,-3.432657e-001,0.000000e+000,-5.732790e+001,1.033439e+001,8.224329e+000,1.000000e+000
88,2.933333,-6.380524e-002,3.428299e-001,9.372282e-001,0.000000e+000,9.957414e-001,8.449234e-002,3.688220e-002,0.000000e+000,-6.654429e-002,9.355900e-001,-3.467609e-001,0.000000e+000,-5.718181e+001,1.040945e+001,8.163136e+000,1.000000e+000
89,2.966667,-6.259616e-002,3.483992e-001,9.352539e-001,0.000000e+000,9.958729e-001,8.350882e-002,3.554482e-002,0.000000e+000,-6.571818e-002,9.336190e-001,-3.521885e-001,0.000000e+000,-5.704520e+001,1.051792e+001,8.064584e+000,1.000000e+000
90,3.000000,-6.136909e-002,3.562631e-001,9.323683e-001,0.000000e+000,9.959963e-001,8.269423e-002,3.395921e-002,0.000000e+000,-6.500307e-002,9.307193e-001,-3.599115e-001,0.000000e+000,-5.692136e+001,1.065565e+001,7.912983e+000,1.000000e+000
91,3.033333,-6.036810e-002,3.665903e-001,9.284219e-001,-2.168404e-019,9.960900e-001,8.222885e-002,3.229972e-002,3.469447e-018,-6.450231e-002,9.267417e-001,-3.701209e-001,-2.168404e-019,-5.681511e+001,1.080971e+001,7.692724e+000,1.000000e+000
92,3.066667,-5.990691e-002,3.791821e-001,9.233809e-001,-2.168404e-019,9.961247e-001,8.238508e-002,3.079534e-002,3.469447e-018,-6.439576e-002,9.216473e-001,-3.826480e-001,-2.168404e-019,-5.673526e+001,1.095278e+001,7.391747e+000,1.000000e+000
93,3.100000,-6.030748e-002,3.934542e-001,9.173641e-001,0.000000e+000,9.960684e-001,8.346807e-002,2.968235e-002,0.000000e+000,-6.489200e-002,9.155473e-001,-3.969409e-001,0.000000e+000,-5.669021e+001,1.104941e+001,7.004792e+000,1.000000e+000
94,3.133333,-6.180958e-002,4.087252e-001,9.105621e-001,0.000000e+000,9.958909e-001,8.575565e-002,2.910852e-002,0.000000e+000,-6.618848e-002,9.086197e-001,-4.123462e-001,0.000000e+000,-5.668333e+001,1.106764e+001,6.536024e+000,1.000000e+000
95,3.166667,-6.452814e-002,4.244058e-001,9.031699e-001,0.000000e+000,9.955680e-001,8.942710e-002,2.910722e-002,0.000000e+000,-6.841461e-002,9.010453e-001,-4.282954e-001,0.000000e+000,-5.671288e+001,1.098701e+001,5.998165e+000,1.000000e+000
