Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
21,0.700000,-6.049540e-002,9.958798e-001,-6.755552e-002,0.000000e+000,3.589408e-001,8.485641e-002,9.294949e-001,0.000000e+000,9.313977e-001,3.198171e-002,-3.625953e-001,0.000000e+000,-1.431031e+001,5.609161e+001,-1.084086e+001,1.000000e+000
22,0.733333,-6.085534e-002,9.957877e-001,-6.858165e-002,0.000000e+000,3.618987e-001,8.604601e-002,9.282377e-001,0.000000e+000,9.302289e-001,3.166860e-002,-3.656107e-001,0.000000e+000,-1.422414e+001,5.613947e+001,-1.087939e+001,1.000000e+000
23,0.766667,-6.111857e-002,9.957100e-001,-6.946937e-002,0.000000e+000,3.639589e-001,8.703973e-002,9.273391e-001,0.000000e+000,9.294075e-001,3.139363e-002,-3.677173e-001,0.000000e+000,-1.418017e+001,5.617553e+001,-1.090776e+001,1.000000e+000
24,0.800000,-6.127341e-002,9.956530e-001,-7.014737e-002,0.000000e+000,3.650501e-001,8.776489e-002,9.268418e-001,0.000000e+000,9.289693e-001,3.118343e-002,-3.688409e-001,0.000000e+000,-1.417202e+001,5.620317e+001,-1.092375e+001,1.000000e+000
25,0.833333,-6.137775e-002,9.956167e-001,-7.056963e-002,0.000000e+000,3.651879e-001,8.820117e-002,9.267461e-001,0.000000e+000,9.289082e-001,3.111039e-002,-3.690008e-001,0.000000e+000,-1.418423e+001,5.622662e+001,-1.092545e+001,1.000000e+000
26,0.866667,-6.152877e-002,9.955973e-001,-7.071132e-002,0.000000e+000,3.643517e-001,8.836078e-002,9.270599e-001,0.000000e+000,9.292265e-001,3.127705e-002,-3.681844e-001,0.000000e+000,-1.419804e+001,5.624881e+001,-1.090982e+001,1.000000e+000
27,0.900000,-6.183827e-002,9.955853e-001,-7.061057e-002,0.000000e+000,3.625865e-001,8.832100e-002,9.277555e-001,0.000000e+000,9.298962e-001,3.176835e-002,-3.664474e-001,0.000000e+000,-1.420155e+001,5.627105e+001,-1.087539e+001,1.000000e+000
28,0.933333,-6.228508e-002,9.955750e-001,-7.036284e-002,0.000000e+000,3.600141e-001,8.816465e-002,9.287716e-001,0.000000e+000,9.308653e-001,3.251699e-002,-3.639124e-001,0.000000e+000,-1.419546e+001,5.629521e+001,-1.082530e+001,1.000000e+000
29,0.966667,-6.276425e-002,9.955632e-001,-7.010366e-002,0.000000e+000,3.568212e-001,8.798379e-002,9.300202e-001,0.000000e+000,9.320619e-001,3.335755e-002,-3.607603e-001,0.000000e+000,-1.418949e+001,5.632410e+001,-1.076710e+001,1.000000e+000
30,1.000000,-6.319276e-002,9.955469e-001,-6.994835e-002,0.000000e+000,3.532401e-001,8.786322e-002,9.313976e-001,0.000000e+000,9.333959e-001,3.414901e-002,-3.572195e-001,0.000000e+000,-1.419516e+001,5.636150e+001,-1.070910e+001,1.000000e+000
31,1.033333,-6.351471e-002,9.955261e-001,-6.995402e-002,0.000000e+000,3.495112e-001,8.784558e-002,9.328049e-001,0.000000e+000,9.347768e-001,3.479711e-002,-3.535271e-001,0.000000e+000,-1.422038e+001,5.640979e+001,-1.065599e+001,1.000000e+000
32,1.066667,-6.367362e-002,9.955038e-001,-7.012694e-002,0.000000e+000,3.458591e-001,8.792707e-002,9.341574e-001,0.000000e+000,9.361234e-001,3.522712e-002,-3.499028e-001,0.000000e+000,-1.426840e+001,5.646939e+001,-1.061008e+001,1.000000e+000
33,1.100000,-6.360346e-002,9.954839e-001,-7.047154e-002,0.000000e+000,3.424823e-001,8.809893e-002,9.353846e-001,0.000000e+000,9.373689e-001,3.535842e-002,-3.465391e-001,0.000000e+000,-1.434083e+001,5.653872e+001,-1.057372e+001,1.000000e+000
34,1.133333,-6.324344e-002,9.954704e-001,-7.098423e-002,0.000000e+000,3.395386e-001,8.834583e-002,9.364339e-001,0.000000e+000,9.384634e-001,3.512139e-002,-3.435881e-001,0.000000e+000,-1.444140e+001,5.661530e+001,-1.054912e+001,1.000000e+000
35,1.166667,-6.260077e-002,9.954654e-001,-7.162232e-002,0.000000e+000,3.371117e-001,8.863577e-002,9.372829e-001,0.000000e+000,9.393811e-001,3.452991e-002,-3.411317e-001,0.000000e+000,-1.457467e+001,5.669592e+001,-1.053790e+001,1.000000e+000
36,1.200000,-6.180370e-002,9.954658e-001,-7.230457e-002,0.000000e+000,3.351863e-001,8.893672e-002,9.379447e-001,0.000000e+000,9.401225e-001,3.373294e-002,-3.391632e-001,0.000000e+000,-1.474224e+001,5.677585e+001,-1.054028e+001,1.000000e+000
37,1.233333,-6.104963e-002,9.954624e-001,-7.298904e-002,0.000000e+000,3.336951e-001,8.927322e-002,9.384443e-001,0.000000e+000,9.407021e-001,3.293557e-002,-3.376311e-001,0.000000e+000,-1.493996e+001,5.684776e+001,-1.055448e+001,1.000000e+000
38,1.266667,-6.051014e-002,9.954470e-001,-7.364481e-002,0.000000e+000,3.325183e-001,8.966854e-002,9.388243e-001,0.000000e+000,9.411535e-001,3.232012e-002,-3.364304e-001,0.000000e+000,-1.515855e+001,5.690412e+001,-1.057629e+001,1.000000e+000
39,1.300000,-6.025043e-002,9.954205e-001,-7.421508e-002,0.000000e+000,3.314849e-001,9.008375e-002,9.391499e-001,0.000000e+000,9.415346e-001,3.198300e-002,-3.353945e-001,0.000000e+000,-1.538488e+001,5.694076e+001,-1.059960e+001,1.000000e+000
40,1.333333,-6.021881e-002,9.953880e-001,-7.467533e-002,0.000000e+000,3.304582e-001,9.047262e-002,9.394743e-001,0.000000e+000,9.418975e-001,3.189694e-002,-3.343824e-001,0.000000e+000,-1.560454e+001,5.695802e+001,-1.061994e+001,1.000000e+000
41,1.366667,-6.028155e-002,9.953567e-001,-7.504100e-002,0.000000e+000,3.293915e-001,9.080267e-002,9.398170e-001,0.000000e+000,9.422670e-001,3.193574e-002,-3.333359e-001,0.000000e+000,-1.580417e+001,5.695911e+001,-1.063595e+001,1.000000e+000
42,1.400000,-6.028503e-002,9.953337e-001,-7.534333e-002,0.000000e+000,3.282914e-001,9.105208e-002,9.401777e-001,0.000000e+000,9.426507e-001,3.194404e-002,-3.322487e-001,0.000000e+000,-1.597317e+001,5.694736e+001,-1.064891e+001,1.000000e+000
43,1.433333,-6.012798e-002,9.953229e-001,-7.560897e-002,0.000000e+000,3.271872e-001,9.121352e-002,9.405470e-001,0.000000e+000,9.430445e-001,3.181488e-002,-3.311415e-001,0.000000e+000,-1.610429e+001,5.692586e+001,-1.066151e+001,1.000000e+000
44,1.466667,-5.981266e-002,9.953238e-001,-7.584777e-002,0.000000e+000,3.261108e-001,9.129862e-002,9.409124e-001,0.000000e+000,9.434373e-001,3.154368e-002,-3.300468e-001,0.000000e+000,-1.619434e+001,5.689802e+001,-1.067647e+001,1.000000e+000
45,1.500000,-5.940784e-002,9.953326e-001,-7.605084e-002,0.000000e+000,3.250791e-001,9.132265e-002,9.412671e-001,0.000000e+000,9.438189e-001,3.119610e-002,-3.289872e-001,0.000000e+000,-1.624417e+001,5.686726e+001,-1.069409e+001,1.000000e+000
46,1.533333,-5.899417e-002,9.953472e-001,-7.618134e-002,0.000000e+000,3.240822e-001,9.127718e-002,9.416152e-001,0.000000e+000,9.441876e-001,3.086079e-002,-3.279592e-001,0.000000e+000,-1.625938e+001,5.683638e+001,-1.071113e+001,1.000000e+000
47,1.566667,-5.863490e-002,9.953703e-001,-7.615533e-002,0.000000e+000,3.230993e-001,9.110270e-002,9.419698e-001,0.000000e+000,9.445468e-001,3.062655e-002,-3.269454e-001,0.000000e+000,-1.624997e+001,5.680681e+001,-1.072426e+001,1.000000e+000
48,1.600000,-5.837296e-002,9.954056e-001,-7.589741e-002,0.000000e+000,3.221284e-001,9.074146e-002,9.423371e-001,0.000000e+000,9.448946e-001,3.055827e-002,-3.259453e-001,0.000000e+000,-1.622883e+001,5.677965e+001,-1.073310e+001,1.000000e+000
49,1.633333,-5.822574e-002,9.954504e-001,-7.542037e-002,0.000000e+000,3.211865e-001,9.021125e-002,9.427094e-001,0.000000e+000,9.452242e-001,3.066593e-002,-3.249779e-001,0.000000e+000,-1.620981e+001,5.675574e+001,-1.073949e+001,1.000000e+000
50,1.666667,-5.822145e-002,9.954967e-001,-7.480946e-002,0.000000e+000,3.202996e-001,8.960232e-002,9.430692e-001,0.000000e+000,9.455254e-001,3.094541e-002,-3.240741e-001,0.000000e+000,-1.620601e+001,5.673569e+001,-1.074594e+001,1.000000e+000
51,1.700000,-5.838408e-002,9.955340e-001,-7.418336e-002,0.000000e+000,3.194609e-001,8.903421e-002,9.434074e-001,0.000000e+000,9.457991e-001,3.138128e-002,-3.232324e-001,0.000000e+000,-1.622367e+001,5.672043e+001,-1.075470e+001,1.000000e+000
52,1.733333,-5.867291e-002,9.955564e-001,-7.365426e-002,0.000000e+000,3.186210e-001,8.859806e-002,9.437324e-001,0.000000e+000,9.460645e-001,3.190372e-002,-3.224036e-001,0.000000e+000,-1.625986e+001,5.670999e+001,-1.076693e+001,1.000000e+000
53,1.766667,-5.904940e-002,9.955629e-001,-7.326303e-002,0.000000e+000,3.177928e-001,8.832043e-002,9.440377e-001,0.000000e+000,9.463196e-001,3.246239e-002,-3.215981e-001,0.000000e+000,-1.630725e+001,5.670441e+001,-1.078293e+001,1.000000e+000
54,1.800000,-5.949113e-002,9.955556e-001,-7.300506e-002,0.000000e+000,3.170585e-001,8.819256e-002,9.442965e-001,0.000000e+000,9.465383e-001,3.303038e-002,-3.208961e-001,0.000000e+000,-1.635807e+001,5.670474e+001,-1.080398e+001,1.000000e+000
55,1.833333,-5.994122e-002,9.955405e-001,-7.284264e-002,0.000000e+000,3.164603e-001,8.816205e-002,9.445000e-001,0.000000e+000,9.467100e-001,3.356265e-002,-3.203337e-001,0.000000e+000,-1.640688e+001,5.671164e+001,-1.083039e+001,1.000000e+000
56,1.866667,-6.031005e-002,9.955255e-001,-7.274283e-002,0.000000e+000,3.160180e-001,8.816991e-002,9.446474e-001,0.000000e+000,9.468343e-001,3.398366e-002,-3.199216e-001,0.000000e+000,-1.645298e+001,5.672438e+001,-1.086210e+001,1.000000e+000
57,1.900000,-6.056752e-002,9.955137e-001,-7.269158e-002,0.000000e+000,3.157324e-001,8.819348e-002,9.447407e-001,0.000000e+000,9.469131e-001,3.426949e-002,-3.196576e-001,0.000000e+000,-1.649896e+001,5.674093e+001,-1.090050e+001,1.000000e+000
58,1.933333,-6.075753e-002,9.955035e-001,-7.267196e-002,0.000000e+000,3.156346e-001,8.823220e-002,9.447697e-001,0.000000e+000,9.469336e-001,3.446408e-002,-3.195762e-001,0.000000e+000,-1.654683e+001,5.675602e+001,-1.094777e+001,1.000000e+000
59,1.966667,-6.095611e-002,9.954945e-001,-7.262863e-002,0.000000e+000,3.157507e-001,8.825894e-002,9.447284e-001,0.000000e+000,9.468821e-001,3.465441e-002,-3.197081e-001,0.000000e+000,-1.659533e+001,5.676381e+001,-1.100447e+001,1.000000e+000
60,2.000000,-6.126262e-002,9.954872e-001,-7.247123e-002,0.000000e+000,3.160545e-001,8.821899e-002,9.446306e-001,0.000000e+000,9.467610e-001,3.496567e-002,-3.200328e-001,0.000000e+000,-1.663857e+001,5.675930e+001,-1.106788e+001,1.000000e+000
61,2.033333,-6.171115e-002,9.954854e-001,-7.211462e-002,0.000000e+000,3.165084e-001,8.804151e-002,9.444951e-001,0.000000e+000,9.465802e-001,3.546099e-002,-3.205127e-001,0.000000e+000,-1.666715e+001,5.673794e+001,-1.113224e+001,1.000000e+000
62,2.066667,-6.224656e-002,9.954947e-001,-7.152380e-002,0.000000e+000,3.171009e-001,8.767556e-002,9.443305e-001,0.000000e+000,9.463468e-001,3.610105e-002,-3.211298e-001,0.000000e+000,-1.667137e+001,5.669607e+001,-1.119237e+001,1.000000e+000
63,2.100000,-6.274147e-002,9.955191e-001,-7.074674e-002,0.000000e+000,3.178438e-001,8.712662e-002,9.441314e-001,0.000000e+000,9.460648e-001,3.674976e-002,-3.218862e-001,0.000000e+000,-1.664448e+001,5.663190e+001,-1.124564e+001,1.000000e+000
64,2.133333,-6.312686e-002,9.955563e-001,-6.987563e-002,0.000000e+000,3.187651e-001,8.646119e-002,9.438820e-001,0.000000e+000,9.457292e-001,3.731038e-002,-3.228067e-001,0.000000e+000,-1.658420e+001,5.654776e+001,-1.129259e+001,1.000000e+000
65,2.166667,-6.339449e-002,9.956009e-001,-6.899215e-002,0.000000e+000,3.198991e-001,8.575550e-002,9.435626e-001,0.000000e+000,9.453283e-001,3.774614e-002,-3.239283e-001,0.000000e+000,-1.649192e+001,5.644950e+001,-1.133545e+001,1.000000e+000
66,2.200000,-6.358556e-002,9.956469e-001,-6.814743e-002,0.000000e+000,3.213291e-001,8.507469e-002,9.431382e-001,0.000000e+000,9.448303e-001,3.807221e-002,-3.253399e-001,0.000000e+000,-1.636972e+001,5.634563e+001,-1.137691e+001,1.000000e+000
67,2.233333,-6.375886e-002,9.956859e-001,-6.741108e-002,0.000000e+000,3.231104e-001,8.450609e-002,9.425806e-001,0.000000e+000,9.442109e-001,3.831664e-002,-3.271045e-001,0.000000e+000,-1.621811e+001,5.624644e+001,-1.141780e+001,1.000000e+000
68,2.266667,-6.389254e-002,9.957155e-001,-6.684502e-002,0.000000e+000,3.252667e-001,8.410212e-002,9.418749e-001,0.000000e+000,9.434614e-001,3.843631e-002,-3.292466e-001,0.000000e+000,-1.603797e+001,5.616190e+001,-1.145633e+001,1.000000e+000
69,2.300000,-6.393067e-002,9.957386e-001,-6.646364e-002,0.000000e+000,3.277544e-001,8.385548e-002,9.410341e-001,0.000000e+000,9.425973e-001,3.837718e-002,-3.317188e-001,0.000000e+000,-1.583424e+001,5.610051e+001,-1.148927e+001,1.000000e+000
70,2.333333,-6.384871e-002,9.957607e-001,-6.621044e-002,0.000000e+000,3.304242e-001,8.369736e-002,9.401141e-001,0.000000e+000,9.416704e-001,3.814752e-002,-3.343675e-001,0.000000e+000,-1.561943e+001,5.606907e+001,-1.151327e+001,1.000000e+000
71,2.366667,-6.362585e-002,9.957895e-001,-6.599296e-002,0.000000e+000,3.330766e-001,8.352409e-002,9.391931e-001,0.000000e+000,9.407506e-001,3.777624e-002,-3.369885e-001,0.000000e+000,-1.541378e+001,5.607287e+001,-1.152545e+001,1.000000e+000
72,2.400000,-6.329698e-002,9.958257e-001,-6.576119e-002,0.000000e+000,3.355083e-001,8.329123e-002,9.383479e-001,0.000000e+000,9.399083e-001,3.733113e-002,-3.393800e-001,0.000000e+000,-1.523988e+001,5.611193e+001,-1.152446e+001,1.000000e+000
73,2.433333,-6.298697e-002,9.958592e-001,-6.555122e-002,0.000000e+000,3.374661e-001,8.306507e-002,9.376656e-001,0.000000e+000,9.392279e-001,3.693938e-002,-3.413008e-001,0.000000e+000,-1.511459e+001,5.617972e+001,-1.150859e+001,1.000000e+000
74,2.466667,-6.280184e-002,9.958776e-001,-6.545009e-002,0.000000e+000,3.387191e-001,8.295554e-002,9.372234e-001,0.000000e+000,9.387892e-001,3.669014e-002,-3.425325e-001,0.000000e+000,-1.504122e+001,5.626756e+001,-1.147587e+001,1.000000e+000
75,2.500000,-6.280916e-002,9.958737e-001,-6.550243e-002,0.000000e+000,3.392912e-001,8.302962e-002,9.370099e-001,0.000000e+000,9.385821e-001,3.662839e-002,-3.431062e-001,0.000000e+000,-1.501093e+001,5.636564e+001,-1.142747e+001,1.000000e+000
76,2.533333,-6.298751e-002,9.958479e-001,-6.572299e-002,0.000000e+000,3.393557e-001,8.330102e-002,9.369624e-001,0.000000e+000,9.385468e-001,3.671344e-002,-3.431937e-001,0.000000e+000,-1.500736e+001,5.646345e+001,-1.136667e+001,1.000000e+000
77,2.566667,-6.329940e-002,9.958021e-001,-6.611580e-002,0.000000e+000,3.390664e-001,8.376653e-002,9.370256e-001,0.000000e+000,9.386304e-001,3.689550e-002,-3.429455e-001,0.000000e+000,-1.501311e+001,5.655057e+001,-1.129711e+001,1.000000e+000
78,2.600000,-6.372327e-002,9.957386e-001,-6.666195e-002,0.000000e+000,3.385499e-001,8.440579e-002,9.371550e-001,0.000000e+000,9.387881e-001,3.715016e-002,-3.424859e-001,0.000000e+000,-1.501729e+001,5.661616e+001,-1.122254e+001,1.000000e+000
79,2.633333,-6.423796e-002,9.956617e-001,-6.731457e-002,0.000000e+000,3.379113e-001,8.517130e-002,9.373162e-001,0.000000e+000,9.389831e-001,3.746489e-002,-3.419167e-001,0.000000e+000,-1.501698e+001,5.665075e+001,-1.114713e+001,1.000000e+000
80,2.666667,-6.480071e-002,9.955787e-001,-6.799807e-002,0.000000e+000,3.372364e-001,8.598051e-002,9.374854e-001,0.000000e+000,9.391871e-001,3.781829e-002,-3.413171e-001,0.000000e+000,-1.501535e+001,5.664843e+001,-1.107557e+001,1.000000e+000
81,2.700000,-6.533291e-002,9.955013e-001,-6.861883e-002,0.000000e+000,3.366013e-001,8.672142e-002,9.376454e-001,0.000000e+000,9.393780e-001,3.816189e-002,-3.407529e-001,0.000000e+000,-1.501667e+001,5.660702e+001,-1.101083e+001,1.000000e+000
82,2.733333,-6.573416e-002,9.954433e-001,-6.907547e-002,0.000000e+000,3.360864e-001,8.726759e-002,9.377794e-001,0.000000e+000,9.395344e-001,3.842878e-002,-3.402916e-001,0.000000e+000,-1.502178e+001,5.652876e+001,-1.095227e+001,1.000000e+000
83,2.766667,-6.595419e-002,9.954148e-001,-6.927699e-002,0.000000e+000,3.357735e-001,8.751965e-002,9.378681e-001,0.000000e+000,9.396309e-001,3.859492e-002,-3.400063e-001,0.000000e+000,-1.502775e+001,5.642072e+001,-1.089698e+001,1.000000e+000
84,2.800000,-6.598645e-002,9.954188e-001,-6.918893e-002,0.000000e+000,3.357241e-001,8.744564e-002,9.378926e-001,0.000000e+000,9.396462e-001,3.865980e-002,-3.399563e-001,0.000000e+000,-1.502848e+001,5.629280e+001,-1.084348e+001,1.000000e+000
85,2.833333,-6.583640e-002,9.954550e-001,-6.881040e-002,0.000000e+000,3.360706e-001,8.705208e-002,9.378051e-001,0.000000e+000,9.395329e-001,3.861654e-002,-3.402744e-001,0.000000e+000,-1.501703e+001,5.615525e+001,-1.079328e+001,1.000000e+000
86,2.866667,-6.546565e-002,9.955221e-001,-6.818926e-002,0.000000e+000,3.371060e-001,8.638281e-002,9.374954e-001,0.000000e+000,9.391877e-001,3.838671e-002,-3.412518e-001,0.000000e+000,-1.498797e+001,5.601627e+001,-1.075090e+001,1.000000e+000
87,2.900000,-6.479371e-002,9.956196e-001,-6.740396e-002,0.000000e+000,3.392118e-001,8.549845e-002,9.368166e-001,0.000000e+000,9.384758e-001,3.783559e-002,-3.432657e-001,0.000000e+000,-1.493837e+001,5.588203e+001,-1.072242e+001,1.000000e+000
88,2.933333,-6.380524e-002,9.957412e-001,-6.654427e-002,0.000000e+000,3.428298e-001,8.449233e-002,9.355900e-001,0.000000e+000,9.372281e-001,3.688217e-002,-3.467609e-001,0.000000e+000,-1.486789e+001,5.575769e+001,-1.071344e+001,1.000000e+000
89,2.966667,-6.259616e-002,9.958729e-001,-6.571816e-002,0.000000e+000,3.483990e-001,8.350883e-002,9.336189e-001,0.000000e+000,9.352538e-001,3.554480e-002,-3.521886e-001,0.000000e+000,-1.477768e+001,5.564478e+001,-1.072838e+001,1.000000e+000
90,3.000000,-6.136909e-002,9.959961e-001,-6.500305e-002,0.000000e+000,3.562630e-001,8.269423e-002,9.307192e-001,0.000000e+000,9.323682e-001,3.395919e-002,-3.599115e-001,0.000000e+000,-1.466724e+001,5.554358e+001,-1.076951e+001,1.000000e+000
91,3.033333,-6.036810e-002,9.960899e-001,-6.450229e-002,0.000000e+000,3.665902e-001,8.222885e-002,9.267415e-001,0.000000e+000,9.284219e-001,3.229971e-002,-3.701209e-001,0.000000e+000,-1.453465e+001,5.545562e+001,-1.083527e+001,1.000000e+000
92,3.066667,-5.990691e-002,9.961246e-001,-6.439576e-002,0.000000e+000,3.791820e-001,8.238506e-002,9.216473e-001,0.000000e+000,9.233807e-001,3.079531e-002,-3.826481e-001,0.000000e+000,-1.437733e+001,5.538541e+001,-1.091967e+001,1.000000e+000
93,3.100000,-6.030748e-002,9.960682e-001,-6.489196e-002,0.000000e+000,3.934541e-001,8.346809e-002,9.155474e-001,0.000000e+000,9.173641e-001,2.968232e-002,-3.969410e-001,0.000000e+000,-1.419222e+001,5.533712e+001,-1.101450e+001,1.000000e+000
94,3.133333,-6.180958e-002,9.958909e-001,-6.618846e-002,0.000000e+000,4.087251e-001,8.575567e-002,9.086196e-001,0.000000e+000,9.105620e-001,2.910849e-002,-4.123462e-001,0.000000e+000,-1.397865e+001,5.531105e+001,-1.111296e+001,1.000000e+000
95,3.166667,-6.452813e-002,9.955679e-001,-6.841458e-002,0.000000e+000,4.244058e-001,8.942710e-002,9.010452e-001,0.000000e+000,9.031699e-001,2.910721e-002,-4.282954e-001,0.000000e+000,-1.373989e+001,5.530440e+001,-1.121079e+001,1.000000e+000
