Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
11,0.366667,-3.311993e-002,6.161284e-001,7.869491e-001,8.673617e-019,9.987269e-001,5.037448e-002,2.593086e-003,1.084202e-019,-3.804446e-002,7.860332e-001,-6.170125e-001,1.734723e-018,-6.052541e+001,-8.098296e+001,2.066533e+001,1.000000e+000
12,0.400000,-3.746875e-002,6.338868e-001,7.725178e-001,0.000000e+000,9.984856e-001,5.490733e-002,3.374657e-003,0.000000e+000,-4.027773e-002,7.714744e-001,-6.349842e-001,0.000000e+000,-6.037436e+001,-8.086465e+001,2.069138e+001,1.000000e+000
13,0.433333,-4.180716e-002,6.504805e-001,7.583715e-001,0.000000e+000,9.982242e-001,5.943009e-002,4.054477e-003,0.000000e+000,-4.243273e-002,7.571942e-001,-6.518101e-001,0.000000e+000,-6.023996e+001,-8.074708e+001,2.069487e+001,1.000000e+000
14,0.466667,-4.594164e-002,6.661111e-001,7.444363e-001,0.000000e+000,9.979529e-001,6.379279e-002,4.506108e-003,0.000000e+000,-4.448809e-002,7.431194e-001,-6.676784e-001,0.000000e+000,-6.013193e+001,-8.064529e+001,2.066758e+001,1.000000e+000
15,0.500000,-4.966964e-002,6.808253e-001,7.307598e-001,0.000000e+000,9.976882e-001,6.779654e-002,4.648899e-003,0.000000e+000,-4.637788e-002,7.293014e-001,-6.826189e-001,0.000000e+000,-6.005999e+001,-8.057224e+001,2.060290e+001,1.000000e+000
16,0.533333,-5.281755e-002,6.945706e-001,7.174830e-001,1.734723e-018,9.974483e-001,7.125208e-002,4.450522e-003,1.084202e-019,-4.803096e-002,7.158873e-001,-6.965618e-001,1.734723e-018,-6.002937e+001,-8.053524e+001,2.050020e+001,1.000000e+000
17,0.566667,-5.525163e-002,7.072402e-001,7.048110e-001,0.000000e+000,9.972489e-001,7.402316e-002,3.898165e-003,0.000000e+000,-4.941540e-002,7.030874e-001,-7.093844e-001,0.000000e+000,-6.003901e+001,-8.053371e+001,2.036827e+001,1.000000e+000
18,0.600000,-5.691745e-002,7.186597e-001,6.930286e-001,0.000000e+000,9.970974e-001,7.607618e-002,3.000400e-003,0.000000e+000,-5.056670e-002,6.911879e-001,-7.209039e-001,0.000000e+000,-6.008348e+001,-8.056268e+001,2.022016e+001,1.000000e+000
19,0.633333,-5.794388e-002,7.286739e-001,6.824052e-001,0.000000e+000,9.969855e-001,7.756557e-002,1.830595e-003,0.000000e+000,-5.159724e-002,6.804541e-001,-7.309719e-001,0.000000e+000,-6.014793e+001,-8.061605e+001,2.007340e+001,1.000000e+000
20,0.666667,-5.860153e-002,7.371131e-001,6.732237e-001,1.734723e-018,9.968938e-001,7.875591e-002,5.458607e-004,1.084202e-019,-5.261797e-002,6.711645e-001,-7.394387e-001,1.734723e-018,-6.021286e+001,-8.068967e+001,1.994004e+001,1.000000e+000
21,0.700000,-5.921915e-002,7.438014e-001,6.657721e-001,1.734723e-018,9.967999e-001,7.993341e-002,-6.382607e-004,2.168404e-019,-5.369217e-002,6.636038e-001,-7.461549e-001,1.734723e-018,-6.026017e+001,-8.078098e+001,1.982445e+001,1.000000e+000
22,0.733333,-6.004876e-002,7.486077e-001,6.602883e-001,0.000000e+000,9.966901e-001,8.128005e-002,-1.509758e-003,0.000000e+000,-5.479848e-002,6.580122e-001,-7.510107e-001,0.000000e+000,-6.028030e+001,-8.088503e+001,1.972797e+001,1.000000e+000
23,0.766667,-6.117497e-002,7.513996e-001,6.570056e-001,0.000000e+000,9.965612e-001,8.283706e-002,-1.946900e-003,0.000000e+000,-5.588730e-002,6.546272e-001,-7.538832e-001,0.000000e+000,-6.027180e+001,-8.099796e+001,1.965120e+001,1.000000e+000
24,0.800000,-6.249785e-002,7.519664e-001,6.562321e-001,0.000000e+000,9.964228e-001,8.448493e-002,-1.913273e-003,0.000000e+000,-5.688045e-002,6.537651e-001,-7.545567e-001,0.000000e+000,-6.024302e+001,-8.111722e+001,1.959039e+001,1.000000e+000
25,0.833333,-6.373400e-002,7.500026e-001,6.583570e-001,1.734723e-018,9.962981e-001,8.595121e-002,-1.466642e-003,2.168404e-019,-5.768657e-002,6.558264e-001,-7.527044e-001,1.734723e-018,-6.021218e+001,-8.124086e+001,1.953569e+001,1.000000e+000
26,0.866667,-6.453727e-002,7.451680e-001,6.637466e-001,0.000000e+000,9.962144e-001,8.692709e-002,-7.267003e-004,0.000000e+000,-5.823907e-002,6.611869e-001,-7.479572e-001,0.000000e+000,-6.020066e+001,-8.136835e+001,1.947552e+001,1.000000e+000
27,0.900000,-6.470629e-002,7.372159e-001,6.725518e-001,0.000000e+000,9.961886e-001,8.722394e-002,2.331564e-004,0.000000e+000,-5.849073e-002,6.700035e-001,-7.400501e-001,0.000000e+000,-6.022317e+001,-8.150056e+001,1.940264e+001,1.000000e+000
28,0.933333,-6.419950e-002,7.260772e-001,6.846097e-001,0.000000e+000,9.962251e-001,8.679654e-002,1.367442e-003,0.000000e+000,-5.842888e-002,6.821131e-001,-7.289087e-001,0.000000e+000,-6.028594e+001,-8.163451e+001,1.932044e+001,1.000000e+000
29,0.966667,-6.305170e-002,7.117917e-001,6.995548e-001,0.000000e+000,9.963177e-001,8.569796e-002,2.602261e-003,0.000000e+000,-5.809814e-002,6.971430e-001,-7.145742e-001,0.000000e+000,-6.038889e+001,-8.176645e+001,1.923668e+001,1.000000e+000
30,1.000000,-6.125566e-002,6.944232e-001,7.169548e-001,0.000000e+000,9.964616e-001,8.396125e-002,3.813733e-003,0.000000e+000,-5.754807e-002,7.146515e-001,-6.971092e-001,0.000000e+000,-6.053141e+001,-8.189414e+001,1.915579e+001,1.000000e+000
31,1.033333,-5.883788e-002,6.740717e-001,7.363188e-001,0.000000e+000,9.966502e-001,8.163525e-002,4.906520e-003,0.000000e+000,-5.680223e-002,7.341409e-001,-6.766170e-001,0.000000e+000,-6.071218e+001,-8.202055e+001,1.907772e+001,1.000000e+000
32,1.066667,-5.591432e-002,6.508867e-001,7.571130e-001,0.000000e+000,9.968717e-001,7.881901e-002,5.860620e-003,0.000000e+000,-5.586029e-002,7.550722e-001,-6.532577e-001,0.000000e+000,-6.092926e+001,-8.215393e+001,1.899716e+001,1.000000e+000
33,1.100000,-5.258908e-002,6.250741e-001,7.787918e-001,0.000000e+000,9.971169e-001,7.558736e-002,6.663849e-003,0.000000e+000,-5.470141e-002,7.768968e-001,-6.272472e-001,0.000000e+000,-6.117869e+001,-8.229913e+001,1.891185e+001,1.000000e+000
34,1.133333,-4.898856e-002,5.968635e-001,8.008459e-001,0.000000e+000,9.973751e-001,7.203685e-002,7.322010e-003,0.000000e+000,-5.332017e-002,7.991024e-001,-5.988258e-001,0.000000e+000,-6.145098e+001,-8.245930e+001,1.882051e+001,1.000000e+000
35,1.166667,-4.533728e-002,5.665078e-001,8.228083e-001,0.000000e+000,9.976305e-001,6.834195e-002,7.916300e-003,0.000000e+000,-5.174769e-002,8.212175e-001,-5.682639e-001,0.000000e+000,-6.172997e+001,-8.264111e+001,1.871699e+001,1.000000e+000
36,1.200000,-4.191070e-002,5.342990e-001,8.442559e-001,0.000000e+000,9.978673e-001,6.470481e-002,8.586978e-003,0.000000e+000,-5.003939e-002,8.428153e-001,-5.358714e-001,0.000000e+000,-6.199766e+001,-8.285416e+001,1.859055e+001,1.000000e+000
37,1.233333,-3.898263e-002,5.005547e-001,8.648267e-001,0.000000e+000,9.980735e-001,6.130913e-002,9.503583e-003,0.000000e+000,-4.826471e-002,8.635312e-001,-5.019805e-001,0.000000e+000,-6.223813e+001,-8.310751e+001,1.842627e+001,1.000000e+000
38,1.266667,-3.678613e-002,4.656202e-001,8.842198e-001,8.673617e-019,9.982390e-001,5.832448e-002,1.081665e-002,1.084202e-019,-4.653521e-002,8.830606e-001,-4.669458e-001,1.734723e-018,-6.243678e+001,-8.341015e+001,1.820829e+001,1.000000e+000
39,1.300000,-3.543415e-002,4.298634e-001,9.021983e-001,0.000000e+000,9.983591e-001,5.585903e-002,1.259618e-002,0.000000e+000,-4.498128e-002,9.011644e-001,-4.311374e-001,0.000000e+000,-6.258430e+001,-8.376848e+001,1.792493e+001,1.000000e+000
40,1.333333,-3.489079e-002,3.935921e-001,9.186229e-001,0.000000e+000,9.984379e-001,5.386254e-002,1.484441e-002,0.000000e+000,-4.363671e-002,9.177058e-001,-3.948566e-001,0.000000e+000,-6.268270e+001,-8.417991e+001,1.756405e+001,1.000000e+000
41,1.366667,-3.504891e-002,3.570517e-001,9.334269e-001,0.000000e+000,9.984838e-001,5.217785e-002,1.753278e-002,0.000000e+000,-4.244409e-002,9.326261e-001,-3.583392e-001,0.000000e+000,-6.274193e+001,-8.463408e+001,1.711465e+001,1.000000e+000
42,1.400000,-3.572831e-002,3.203452e-001,9.466269e-001,0.000000e+000,9.985077e-001,5.058843e-002,2.056696e-002,0.000000e+000,-4.129984e-002,9.459491e-001,-3.216746e-001,0.000000e+000,-6.277517e+001,-8.511624e+001,1.656485e+001,1.000000e+000
43,1.433333,-3.666255e-002,2.834252e-001,9.582933e-001,0.000000e+000,9.985223e-001,4.888152e-002,2.374442e-002,0.000000e+000,-4.011307e-002,9.577478e-001,-2.847985e-001,0.000000e+000,-6.279327e+001,-8.561120e+001,1.590559e+001,1.000000e+000
44,1.466667,-3.764153e-002,2.462563e-001,9.684736e-001,0.000000e+000,9.985379e-001,4.689270e-002,2.688651e-002,0.000000e+000,-3.879337e-002,9.680696e-001,-2.476614e-001,0.000000e+000,-6.280453e+001,-8.610228e+001,1.513532e+001,1.000000e+000
45,1.500000,-3.860853e-002,2.088903e-001,9.771767e-001,0.000000e+000,9.985579e-001,4.456950e-002,2.992572e-002,0.000000e+000,-3.730109e-002,9.769229e-001,-2.103099e-001,0.000000e+000,-6.281186e+001,-8.657484e+001,1.425988e+001,1.000000e+000
46,1.533333,-3.960694e-002,1.714695e-001,9.843930e-001,0.000000e+000,9.985795e-001,4.193012e-002,3.287401e-002,0.000000e+000,-3.563884e-002,9.842967e-001,-1.728867e-001,0.000000e+000,-6.281579e+001,-8.701515e+001,1.329403e+001,1.000000e+000
47,1.566667,-4.067271e-002,1.340624e-001,9.901379e-001,0.000000e+000,9.986002e-001,3.898932e-002,3.574126e-002,0.000000e+000,-3.381325e-002,9.902056e-001,-1.354606e-001,0.000000e+000,-6.281910e+001,-8.741362e+001,1.225264e+001,1.000000e+000
48,1.600000,-4.183128e-002,9.670810e-002,9.944334e-001,0.000000e+000,9.986176e-001,3.575218e-002,3.853041e-002,0.000000e+000,-3.182695e-002,9.946704e-001,-9.806998e-002,0.000000e+000,-6.282673e+001,-8.776478e+001,1.115169e+001,1.000000e+000
49,1.633333,-4.305769e-002,5.949363e-002,9.972996e-001,0.000000e+000,9.986317e-001,3.221140e-002,4.119364e-002,0.000000e+000,-2.967365e-002,9.977089e-001,-6.079918e-002,0.000000e+000,-6.284441e+001,-8.806555e+001,1.001494e+001,1.000000e+000
50,1.666667,-4.428411e-002,2.256885e-002,9.987640e-001,0.000000e+000,9.986440e-001,2.838574e-002,4.363737e-002,0.000000e+000,-2.736581e-002,9.993422e-001,-2.379529e-002,0.000000e+000,-6.287477e+001,-8.831680e+001,8.871476e+000,1.000000e+000
51,1.700000,-4.554024e-002,-1.393812e-002,9.988653e-001,0.000000e+000,9.986496e-001,2.438724e-002,4.587071e-002,0.000000e+000,-2.499892e-002,9.996054e-001,1.280870e-002,0.000000e+000,-6.291373e+001,-8.852818e+001,7.735938e+000,1.000000e+000
52,1.733333,-4.692514e-002,-4.995371e-002,9.976485e-001,0.000000e+000,9.986390e-001,2.040995e-002,4.799369e-002,0.000000e+000,-2.275942e-002,9.985430e-001,4.892800e-002,0.000000e+000,-6.295039e+001,-8.871758e+001,6.605106e+000,1.000000e+000
53,1.766667,-4.851163e-002,-8.530815e-002,9.951729e-001,0.000000e+000,9.986059e-001,1.660685e-002,5.010257e-002,0.000000e+000,-2.080085e-002,9.962162e-001,8.438365e-002,0.000000e+000,-6.297582e+001,-8.889786e+001,5.476132e+000,1.000000e+000
54,1.800000,-5.036065e-002,-1.197440e-001,9.915267e-001,0.000000e+000,9.985465e-001,1.304569e-002,5.229269e-002,0.000000e+000,-1.919689e-002,9.927191e-001,1.189131e-001,0.000000e+000,-6.298748e+001,-8.907265e+001,4.348417e+000,1.000000e+000
55,1.833333,-5.247372e-002,-1.529633e-001,9.868378e-001,0.000000e+000,9.984607e-001,9.740774e-003,5.460161e-002,0.000000e+000,-1.796461e-002,9.881839e-001,1.522167e-001,0.000000e+000,-6.298637e+001,-8.924033e+001,3.226562e+000,1.000000e+000
56,1.866667,-5.473920e-002,-1.846268e-001,9.812831e-001,-4.336809e-019,9.983551e-001,6.657731e-003,5.694417e-002,1.355253e-020,-1.704654e-002,9.827861e-001,1.839587e-001,1.734723e-018,-6.297629e+001,-8.939587e+001,2.127515e+000,1.000000e+000
57,1.900000,-5.698717e-002,-2.142967e-001,9.751049e-001,0.000000e+000,9.982420e-001,3.705152e-003,5.915363e-002,0.000000e+000,-1.628934e-002,9.767616e-001,2.137088e-001,0.000000e+000,-6.296347e+001,-8.952866e+001,1.083293e+000,1.000000e+000
58,1.933333,-5.909188e-002,-2.415758e-001,9.685811e-001,0.000000e+000,9.981318e-001,7.904373e-004,6.109188e-002,0.000000e+000,-1.552393e-002,9.703817e-001,2.410778e-001,0.000000e+000,-6.295206e+001,-8.962825e+001,1.209041e-001,1.000000e+000
59,1.966667,-6.107347e-002,-2.660401e-001,9.620253e-001,0.000000e+000,9.980259e-001,-2.145856e-003,6.276553e-002,0.000000e+000,-1.463378e-002,9.639596e-001,2.656460e-001,0.000000e+000,-6.294275e+001,-8.968616e+001,-7.410699e-001,1.000000e+000
60,2.000000,-6.298643e-002,-2.873327e-001,9.557576e-001,-4.336809e-019,9.979212e-001,-5.050582e-003,6.424673e-002,-6.776264e-021,-1.363306e-002,9.578175e-001,2.870535e-001,1.734723e-018,-6.292894e+001,-8.970209e+001,-1.495546e+000,1.000000e+000
61,2.033333,-6.484405e-002,-3.051169e-001,9.501047e-001,0.000000e+000,9.978148e-001,-7.724383e-003,6.561963e-002,0.000000e+000,-1.268269e-002,9.522836e-001,3.049510e-001,0.000000e+000,-6.289472e+001,-8.968483e+001,-2.140302e+000,1.000000e+000
62,2.066667,-6.667987e-002,-3.190142e-001,9.454013e-001,0.000000e+000,9.977021e-001,-9.919764e-003,6.702139e-002,0.000000e+000,-1.200263e-002,9.476980e-001,3.189427e-001,0.000000e+000,-6.282540e+001,-8.964450e+001,-2.676073e+000,1.000000e+000
63,2.100000,-6.848443e-002,-3.285710e-001,9.419931e-001,0.000000e+000,9.975830e-001,-1.144114e-002,6.853521e-002,0.000000e+000,-1.174121e-002,9.444099e-001,3.285604e-001,0.000000e+000,-6.271330e+001,-8.958753e+001,-3.096136e+000,1.000000e+000
64,2.133333,-7.015351e-002,-3.332492e-001,9.402253e-001,0.000000e+000,9.974645e-001,-1.214345e-002,7.012028e-002,0.000000e+000,-1.194996e-002,9.427605e-001,3.332562e-001,0.000000e+000,-6.255594e+001,-8.951781e+001,-3.380708e+000,1.000000e+000
65,2.166667,-7.153151e-002,-3.325054e-001,9.403847e-001,0.000000e+000,9.973588e-001,-1.194132e-002,7.164306e-002,0.000000e+000,-1.259228e-002,9.430257e-001,3.324815e-001,0.000000e+000,-6.235594e+001,-8.943600e+001,-3.504089e+000,1.000000e+000
66,2.200000,-7.248946e-002,-3.258913e-001,9.426240e-001,-4.336809e-019,9.972774e-001,-1.086873e-002,7.293478e-002,-1.355253e-020,-1.352369e-002,9.453448e-001,3.257919e-001,1.734723e-018,-6.212636e+001,-8.933656e+001,-3.444886e+000,1.000000e+000
67,2.233333,-7.295022e-002,-3.131031e-001,9.469133e-001,0.000000e+000,9.972296e-001,-9.063927e-003,7.382956e-002,0.000000e+000,-1.453351e-002,9.496759e-001,3.128970e-001,0.000000e+000,-6.188876e+001,-8.920992e+001,-3.188276e+000,1.000000e+000
68,2.266667,-7.286550e-002,-2.940005e-001,9.530238e-001,-4.336809e-019,9.972211e-001,-6.616273e-003,7.420366e-002,-1.355253e-020,-1.551045e-002,9.557823e-001,2.936656e-001,1.734723e-018,-6.166084e+001,-8.905360e+001,-2.723767e+000,1.000000e+000
69,2.300000,-7.225101e-002,-2.686356e-001,9.605284e-001,0.000000e+000,9.972494e-001,-3.497959e-003,7.403489e-002,0.000000e+000,-1.652853e-002,9.632355e-001,2.681495e-001,0.000000e+000,-6.145135e+001,-8.887760e+001,-2.046235e+000,1.000000e+000
70,2.333333,-7.118900e-002,-2.372834e-001,9.688286e-001,-4.336809e-019,9.973065e-001,2.611383e-004,7.334550e-002,4.235165e-022,-1.765668e-002,9.714404e-001,2.366258e-001,1.734723e-018,-6.126985e+001,-8.869215e+001,-1.156140e+000,1.000000e+000
71,2.366667,-6.984837e-002,-2.003611e-001,9.772291e-001,0.000000e+000,9.973781e-001,4.559212e-003,7.222331e-002,0.000000e+000,-1.892615e-002,9.797115e-001,1.995174e-001,0.000000e+000,-6.112611e+001,-8.850220e+001,-5.939218e-002,1.000000e+000
72,2.400000,-6.840935e-002,-1.582798e-001,9.850217e-001,0.000000e+000,9.974498e-001,9.287951e-003,7.076493e-002,0.000000e+000,-2.034949e-002,9.873506e-001,1.572407e-001,0.000000e+000,-6.102608e+001,-8.830551e+001,1.238510e+000,1.000000e+000
73,2.433333,-6.695589e-002,-1.114318e-001,9.915139e-001,0.000000e+000,9.975154e-001,1.434076e-002,6.897286e-002,0.000000e+000,-2.190484e-002,9.936687e-001,1.101948e-001,0.000000e+000,-6.097037e+001,-8.809105e+001,2.733062e+000,1.000000e+000
74,2.466667,-6.538922e-002,-6.026856e-002,9.960382e-001,0.000000e+000,9.975830e-001,1.956071e-002,6.667423e-002,0.000000e+000,-2.350157e-002,9.979905e-001,5.884385e-002,0.000000e+000,-6.095572e+001,-8.783812e+001,4.415491e+000,1.000000e+000
75,2.500000,-6.350651e-002,-5.325564e-003,9.979673e-001,0.000000e+000,9.976676e-001,2.473697e-002,6.361945e-002,0.000000e+000,-2.502550e-002,9.996797e-001,3.742205e-003,0.000000e+000,-6.097711e+001,-8.752022e+001,6.265016e+000,1.000000e+000
76,2.533333,-6.111388e-002,5.270565e-002,9.967383e-001,0.000000e+000,9.977818e-001,2.963069e-002,5.961106e-002,0.000000e+000,-2.639221e-002,9.981704e-001,-5.439959e-002,0.000000e+000,-6.102868e+001,-8.711240e+001,8.240946e+000,1.000000e+000
77,2.566667,-5.809762e-002,1.129571e-001,9.918999e-001,0.000000e+000,9.979301e-001,3.401158e-002,5.457760e-002,0.000000e+000,-2.757115e-002,9.930176e-001,-1.146993e-001,0.000000e+000,-6.110399e+001,-8.659849e+001,1.028464e+001,1.000000e+000
78,2.600000,-5.448481e-002,1.743795e-001,9.831700e-001,0.000000e+000,9.981058e-001,3.768217e-002,4.862904e-002,0.000000e+000,-2.856807e-002,9.839572e-001,-1.761023e-001,0.000000e+000,-6.119751e+001,-8.597503e+001,1.232506e+001,1.000000e+000
79,2.633333,-5.047944e-002,2.358821e-001,9.704698e-001,0.000000e+000,9.982924e-001,4.051771e-002,4.207842e-002,0.000000e+000,-2.939567e-002,9.709367e-001,-2.375246e-001,0.000000e+000,-6.130402e+001,-8.524883e+001,1.428748e+001,1.000000e+000
80,2.666667,-4.642252e-002,2.964221e-001,9.539282e-001,0.000000e+000,9.984665e-001,4.260019e-002,3.535245e-002,0.000000e+000,-3.015827e-002,9.541065e-001,-2.979452e-001,0.000000e+000,-6.140884e+001,-8.444456e+001,1.610027e+001,1.000000e+000
81,2.700000,-4.272977e-002,3.550336e-001,9.338765e-001,8.673617e-019,9.986050e-001,4.419765e-002,2.888873e-002,1.084202e-019,-3.101867e-002,9.338081e-001,-3.564269e-001,1.734723e-018,-6.148803e+001,-8.360358e+001,1.769859e+001,1.000000e+000
82,2.733333,-3.982559e-002,4.108523e-001,9.108317e-001,0.000000e+000,9.986900e-001,4.567625e-002,2.306378e-002,0.000000e+000,-3.212757e-002,9.105569e-001,-4.121332e-001,0.000000e+000,-6.151456e+001,-8.277979e+001,1.903045e+001,1.000000e+000
83,2.766667,-3.805103e-002,4.631586e-001,8.854582e-001,8.673617e-019,9.987119e-001,4.738835e-002,1.813039e-002,1.084202e-019,-3.356316e-002,8.850076e-001,-4.643652e-001,1.734723e-018,-6.146945e+001,-8.202876e+001,2.006406e+001,1.000000e+000
84,2.800000,-3.753227e-002,5.114012e-001,8.585220e-001,0.000000e+000,9.986712e-001,4.955519e-002,1.414036e-002,0.000000e+000,-3.531282e-002,8.579121e-001,-5.125817e-001,0.000000e+000,-6.134849e+001,-8.139492e+001,2.079266e+001,1.000000e+000
85,2.833333,-3.823873e-002,5.552210e-001,8.308234e-001,0.000000e+000,9.985729e-001,5.225109e-002,1.104116e-002,0.000000e+000,-3.728114e-002,8.300599e-001,-5.564266e-001,0.000000e+000,-6.115978e+001,-8.090526e+001,2.122589e+001,1.000000e+000
86,2.866667,-4.007474e-002,5.944681e-001,8.031200e-001,0.000000e+000,9.984222e-001,5.546286e-002,8.766563e-003,0.000000e+000,-3.933189e-002,8.022041e-001,-5.957528e-001,0.000000e+000,-6.091840e+001,-8.056940e+001,2.138767e+001,1.000000e+000
87,2.900000,-4.291077e-002,6.292468e-001,7.760201e-001,0.000000e+000,9.982207e-001,5.918975e-002,7.202722e-003,0.000000e+000,-4.140014e-002,7.749484e-001,-6.306671e-001,0.000000e+000,-6.063919e+001,-8.038349e+001,2.131946e+001,1.000000e+000
88,2.933333,-4.651486e-002,6.598862e-001,7.499244e-001,0.000000e+000,9.979713e-001,6.336706e-002,6.141211e-003,0.000000e+000,-4.346799e-002,7.486886e-001,-6.614951e-001,0.000000e+000,-6.034117e+001,-8.032732e+001,2.107647e+001,1.000000e+000
89,2.966667,-5.060121e-002,6.868154e-001,7.250683e-001,0.000000e+000,9.976812e-001,6.784802e-002,5.357862e-003,0.000000e+000,-4.551458e-002,7.236581e-001,-6.886562e-001,0.000000e+000,-6.004689e+001,-8.037034e+001,2.071229e+001,1.000000e+000
90,3.000000,-5.490674e-002,7.104850e-001,7.015670e-001,0.000000e+000,9.973599e-001,7.246576e-002,4.669467e-003,0.000000e+000,-4.752201e-002,6.999713e-001,-7.125881e-001,0.000000e+000,-5.977627e+001,-8.048351e+001,2.026837e+001,1.000000e+000
91,3.033333,-5.924096e-002,7.312962e-001,6.794825e-001,0.000000e+000,9.970148e-001,7.711023e-002,3.934916e-003,0.000000e+000,-4.951745e-002,6.776872e-001,-7.336813e-001,0.000000e+000,-5.954403e+001,-8.065015e+001,1.976881e+001,1.000000e+000
92,3.066667,-6.347758e-002,7.496262e-001,6.588104e-001,0.000000e+000,9.966528e-001,8.169138e-002,3.076928e-003,0.000000e+000,-5.151258e-002,6.568006e-001,-7.523027e-001,0.000000e+000,-5.936173e+001,-8.086215e+001,1.922486e+001,1.000000e+000
93,3.100000,-6.753916e-002,7.658483e-001,6.394644e-001,0.000000e+000,9.962842e-001,8.609964e-002,2.109491e-003,0.000000e+000,-5.344211e-002,6.372309e-001,-7.688178e-001,0.000000e+000,-5.923895e+001,-8.111319e+001,1.864246e+001,1.000000e+000
94,3.133333,-7.140094e-002,7.802854e-001,6.213346e-001,0.000000e+000,9.959186e-001,9.024844e-002,1.110475e-003,0.000000e+000,-5.520798e-002,6.188780e-001,-7.835446e-001,0.000000e+000,-5.917993e+001,-8.139941e+001,1.802447e+001,1.000000e+000
95,3.166667,-7.508774e-002,7.932012e-001,6.043126e-001,0.000000e+000,9.955618e-001,9.410878e-002,1.775698e-004,0.000000e+000,-5.673027e-002,6.016439e-001,-7.967474e-001,0.000000e+000,-5.918026e+001,-8.172076e+001,1.737404e+001,1.000000e+000
