Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
12,0.400000,-1.347899e-001,9.848496e-001,-1.091001e-001,0.000000e+000,3.284608e-001,1.482889e-001,9.328042e-001,0.000000e+000,9.348504e-001,8.989749e-002,-3.434722e-001,0.000000e+000,-8.825889e+000,5.842567e+001,6.324740e+000,1.000000e+000
13,0.433333,-1.356977e-001,9.848323e-001,-1.081270e-001,0.000000e+000,3.453183e-001,1.493067e-001,9.265326e-001,0.000000e+000,9.286234e-001,8.839015e-002,-3.603411e-001,0.000000e+000,-8.928299e+000,5.841595e+001,6.266443e+000,1.000000e+000
14,0.466667,-1.366289e-001,9.847965e-001,-1.072768e-001,0.000000e+000,3.618867e-001,1.504264e-001,9.200053e-001,0.000000e+000,9.221554e-001,8.687726e-002,-3.769373e-001,0.000000e+000,-9.002481e+000,5.841994e+001,6.202200e+000,1.000000e+000
15,0.500000,-1.375643e-001,9.847397e-001,-1.066007e-001,0.000000e+000,3.778273e-001,1.516559e-001,9.133711e-001,0.000000e+000,9.155996e-001,8.537061e-002,-3.929240e-001,0.000000e+000,-9.014950e+000,5.844490e+001,6.130616e+000,1.000000e+000
16,0.533333,-1.384393e-001,9.846711e-001,-1.061005e-001,0.000000e+000,3.928214e-001,1.529391e-001,9.068080e-001,0.000000e+000,9.091347e-001,8.385934e-002,-4.079726e-001,0.000000e+000,-8.944622e+000,5.849524e+001,6.050622e+000,1.000000e+000
17,0.566667,-1.391907e-001,9.846069e-001,-1.057116e-001,0.000000e+000,4.065570e-001,1.541580e-001,9.005257e-001,0.000000e+000,9.029603e-001,8.236704e-002,-4.217562e-001,0.000000e+000,-8.788203e+000,5.856906e+001,5.962464e+000,1.000000e+000
18,0.600000,-1.397692e-001,9.845635e-001,-1.053531e-001,0.000000e+000,4.187968e-001,1.551920e-001,8.947204e-001,0.000000e+000,8.972591e-001,8.093280e-002,-4.340231e-001,0.000000e+000,-8.561867e+000,5.865906e+001,5.867237e+000,1.000000e+000
19,0.633333,-1.401497e-001,9.845486e-001,-1.049862e-001,0.000000e+000,4.293626e-001,1.559767e-001,8.895611e-001,0.000000e+000,8.921916e-001,7.959457e-002,-4.445883e-001,0.000000e+000,-8.297278e+000,5.875531e+001,5.768309e+000,1.000000e+000
20,0.666667,-1.403339e-001,9.845625e-001,-1.046086e-001,0.000000e+000,4.381415e-001,1.564993e-001,8.851779e-001,0.000000e+000,8.878843e-001,7.838708e-002,-4.533398e-001,0.000000e+000,-8.033670e+000,5.884906e+001,5.670788e+000,1.000000e+000
21,0.700000,-1.403278e-001,9.846014e-001,-1.042495e-001,0.000000e+000,4.450567e-001,1.567818e-001,8.816711e-001,0.000000e+000,8.844392e-001,7.732598e-002,-4.602043e-001,0.000000e+000,-7.808084e+000,5.893417e+001,5.580559e+000,1.000000e+000
22,0.733333,-1.401836e-001,9.846501e-001,-1.039830e-001,0.000000e+000,4.500510e-001,1.569107e-001,8.791093e-001,0.000000e+000,8.819312e-001,7.643910e-002,-4.651390e-001,0.000000e+000,-7.646253e+000,5.900612e+001,5.503606e+000,1.000000e+000
23,0.766667,-1.400058e-001,9.846842e-001,-1.039005e-001,0.000000e+000,4.530544e-001,1.570126e-001,8.775469e-001,0.000000e+000,8.804204e-001,7.578909e-002,-4.680982e-001,0.000000e+000,-7.557273e+000,5.906307e+001,5.446306e+000,1.000000e+000
24,0.800000,-1.398889e-001,9.846814e-001,-1.040843e-001,0.000000e+000,4.539778e-001,1.572003e-001,8.770360e-001,0.000000e+000,8.799633e-001,7.543565e-002,-4.690141e-001,0.000000e+000,-7.535101e+000,5.910598e+001,5.414200e+000,1.000000e+000
25,0.833333,-1.398655e-001,9.846348e-001,-1.045549e-001,0.000000e+000,4.527597e-001,1.575041e-001,8.776109e-001,0.000000e+000,8.805943e-001,7.540931e-002,-4.678323e-001,0.000000e+000,-7.564353e+000,5.913773e+001,5.410336e+000,1.000000e+000
26,0.866667,-1.399228e-001,9.845507e-001,-1.052680e-001,0.000000e+000,4.493819e-001,1.578778e-001,8.792783e-001,0.000000e+000,8.823137e-001,7.572553e-002,-4.645300e-001,0.000000e+000,-7.627603e+000,5.916168e+001,5.435452e+000,1.000000e+000
27,0.900000,-1.400211e-001,9.844424e-001,-1.061466e-001,0.000000e+000,4.438747e-001,1.582357e-001,8.820072e-001,0.000000e+000,8.850816e-001,7.638386e-002,-4.591254e-001,0.000000e+000,-7.712812e+000,5.918066e+001,5.488282e+000,1.000000e+000
28,0.933333,-1.400710e-001,9.843332e-001,-1.070900e-001,0.000000e+000,4.363558e-001,1.584542e-001,8.857120e-001,0.000000e+000,8.888047e-001,7.733326e-002,-4.517142e-001,0.000000e+000,-7.818418e+000,5.919756e+001,5.564215e+000,1.000000e+000
29,0.966667,-1.400029e-001,9.842362e-001,-1.080652e-001,0.000000e+000,4.270158e-001,1.584865e-001,8.902468e-001,0.000000e+000,8.933402e-001,7.849161e-002,-4.424730e-001,0.000000e+000,-7.949758e+000,5.921621e+001,5.656650e+000,1.000000e+000
30,1.000000,-1.398175e-001,9.841452e-001,-1.091286e-001,0.000000e+000,4.160927e-001,1.584043e-001,8.954188e-001,0.000000e+000,8.985088e-001,7.978760e-002,-4.316433e-001,0.000000e+000,-8.111730e+000,5.924092e+001,5.759443e+000,1.000000e+000
31,1.033333,-1.395480e-001,9.840483e-001,-1.103415e-001,0.000000e+000,4.039156e-001,1.583079e-001,9.009942e-001,0.000000e+000,9.040899e-001,8.116332e-002,-4.195640e-001,0.000000e+000,-8.306382e+000,5.927569e+001,5.866561e+000,1.000000e+000
32,1.066667,-1.392283e-001,9.839373e-001,-1.117264e-001,0.000000e+000,3.908647e-001,1.582683e-001,9.067391e-001,0.000000e+000,9.098573e-001,8.257386e-002,-4.066217e-001,0.000000e+000,-8.532840e+000,5.932458e+001,5.971822e+000,1.000000e+000
33,1.100000,-1.388852e-001,9.838086e-001,-1.132753e-001,0.000000e+000,3.772943e-001,1.583232e-001,9.124596e-001,0.000000e+000,9.156199e-001,8.398906e-002,-3.931742e-001,0.000000e+000,-8.789134e+000,5.939009e+001,6.070590e+000,1.000000e+000
34,1.133333,-1.385397e-001,9.836592e-001,-1.149832e-001,0.000000e+000,3.634576e-001,1.585012e-001,9.180282e-001,0.000000e+000,9.212520e-001,8.539183e-002,-3.794771e-001,0.000000e+000,-9.073810e+000,5.947052e+001,6.161900e+000,1.000000e+000
35,1.166667,-1.381994e-001,9.834834e-001,-1.168803e-001,0.000000e+000,3.495205e-001,1.588503e-001,9.233644e-001,0.000000e+000,9.266803e-001,8.675637e-002,-3.657007e-001,0.000000e+000,-9.386516e+000,5.955946e+001,6.246131e+000,1.000000e+000
36,1.200000,-1.378695e-001,9.832829e-001,-1.189395e-001,0.000000e+000,3.356191e-001,1.593615e-001,9.284199e-001,0.000000e+000,9.318540e-001,8.808247e-002,-3.519796e-001,0.000000e+000,-9.726048e+000,5.964827e+001,6.322917e+000,1.000000e+000
37,1.233333,-1.375651e-001,9.830649e-001,-1.210750e-001,0.000000e+000,3.218826e-001,1.599722e-001,9.331668e-001,0.000000e+000,9.367323e-001,8.939929e-002,-3.384381e-001,0.000000e+000,-1.008816e+001,5.972840e+001,6.391415e+000,1.000000e+000
38,1.266667,-1.372935e-001,9.828450e-001,-1.231505e-001,0.000000e+000,3.084158e-001,1.605642e-001,9.376026e-001,0.000000e+000,9.412917e-001,9.074523e-002,-3.251694e-001,0.000000e+000,-1.046285e+001,5.979374e+001,6.452297e+000,1.000000e+000
39,1.300000,-1.370612e-001,9.826367e-001,-1.250567e-001,0.000000e+000,2.953077e-001,1.610413e-001,9.417318e-001,0.000000e+000,9.455197e-001,9.214471e-002,-3.122527e-001,0.000000e+000,-1.083672e+001,5.984166e+001,6.507229e+000,1.000000e+000
40,1.333333,-1.368750e-001,9.824459e-001,-1.267484e-001,0.000000e+000,2.826543e-001,1.613681e-001,9.455510e-001,0.000000e+000,9.494060e-001,9.359636e-002,-2.997798e-001,0.000000e+000,-1.119563e+001,5.987172e+001,6.556918e+000,1.000000e+000
41,1.366667,-1.367262e-001,9.822723e-001,-1.282457e-001,0.000000e+000,2.705360e-001,1.615658e-001,9.490557e-001,0.000000e+000,9.529514e-001,9.506572e-002,-2.878302e-001,0.000000e+000,-1.152654e+001,5.988488e+001,6.601789e+000,1.000000e+000
42,1.400000,-1.365750e-001,9.821157e-001,-1.295988e-001,0.000000e+000,2.590227e-001,1.616771e-001,9.522434e-001,0.000000e+000,9.561666e-001,9.648362e-002,-2.764713e-001,0.000000e+000,-1.181928e+001,5.988337e+001,6.641780e+000,1.000000e+000
43,1.433333,-1.363903e-001,9.819762e-001,-1.308448e-001,0.000000e+000,2.481567e-001,1.617341e-001,9.551231e-001,0.000000e+000,9.590704e-001,9.779949e-002,-2.657428e-001,0.000000e+000,-1.206677e+001,5.987049e+001,6.677159e+000,1.000000e+000
44,1.466667,-1.361733e-001,9.818522e-001,-1.319961e-001,0.000000e+000,2.379836e-001,1.617558e-001,9.577050e-001,0.000000e+000,9.616759e-001,9.900099e-002,-2.556915e-001,0.000000e+000,-1.226555e+001,5.985025e+001,6.707039e+000,1.000000e+000
45,1.500000,-1.359514e-001,9.817417e-001,-1.330426e-001,0.000000e+000,2.285757e-001,1.617487e-001,9.599950e-001,0.000000e+000,9.639867e-001,1.001024e-001,-2.463923e-001,0.000000e+000,-1.241676e+001,5.982639e+001,6.729094e+000,1.000000e+000
46,1.533333,-1.357172e-001,9.816496e-001,-1.339578e-001,0.000000e+000,2.199824e-001,1.616913e-001,9.620101e-001,0.000000e+000,9.660168e-001,1.010929e-001,-2.378899e-001,0.000000e+000,-1.252544e+001,5.980040e+001,6.743793e+000,1.000000e+000
47,1.566667,-1.354223e-001,9.815894e-001,-1.346954e-001,0.000000e+000,2.121661e-001,1.615242e-001,9.637921e-001,0.000000e+000,9.678048e-001,1.019412e-001,-2.301340e-001,0.000000e+000,-1.260047e+001,5.977266e+001,6.753488e+000,1.000000e+000
48,1.600000,-1.350567e-001,9.815659e-001,-1.352328e-001,0.000000e+000,2.050720e-001,1.612190e-001,9.653775e-001,0.000000e+000,9.693839e-001,1.026483e-001,-2.230654e-001,0.000000e+000,-1.265414e+001,5.974295e+001,6.759498e+000,1.000000e+000
49,1.633333,-1.346599e-001,9.815728e-001,-1.355778e-001,0.000000e+000,1.986751e-001,1.607912e-001,9.667855e-001,0.000000e+000,9.707702e-001,1.032513e-001,-2.166662e-001,0.000000e+000,-1.270124e+001,5.971191e+001,6.760975e+000,1.000000e+000
50,1.666667,-1.342607e-001,9.816044e-001,-1.357449e-001,0.000000e+000,1.929445e-001,1.602585e-001,9.680338e-001,0.000000e+000,9.719807e-001,1.037777e-001,-2.109115e-001,0.000000e+000,-1.275596e+001,5.968150e+001,6.757122e+000,1.000000e+000
51,1.700000,-1.338685e-001,9.816582e-001,-1.357431e-001,0.000000e+000,1.878230e-001,1.596261e-001,9.691449e-001,0.000000e+000,9.730374e-001,1.042423e-001,-2.057469e-001,0.000000e+000,-1.282633e+001,5.965421e+001,6.748161e+000,1.000000e+000
52,1.733333,-1.335045e-001,9.817280e-001,-1.355970e-001,0.000000e+000,1.832855e-001,1.589198e-001,9.701293e-001,0.000000e+000,9.739523e-001,1.046637e-001,-2.011529e-001,0.000000e+000,-1.291178e+001,5.963187e+001,6.734274e+000,1.000000e+000
53,1.766667,-1.331903e-001,9.818048e-001,-1.353494e-001,0.000000e+000,1.793122e-001,1.581840e-001,9.709917e-001,0.000000e+000,9.747345e-001,1.050569e-001,-1.971181e-001,0.000000e+000,-1.300583e+001,5.961519e+001,6.716305e+000,1.000000e+000
54,1.800000,-1.329171e-001,9.818838e-001,-1.350446e-001,0.000000e+000,1.758647e-001,1.574561e-001,9.717402e-001,0.000000e+000,9.753997e-001,1.054114e-001,-1.936072e-001,0.000000e+000,-1.310002e+001,5.960457e+001,6.695972e+000,1.000000e+000
55,1.833333,-1.326579e-001,9.819657e-001,-1.347032e-001,0.000000e+000,1.728832e-001,1.567452e-001,9.723900e-001,0.000000e+000,9.759679e-001,1.057073e-001,-1.905588e-001,0.000000e+000,-1.318772e+001,5.959972e+001,6.674935e+000,1.000000e+000
56,1.866667,-1.323929e-001,9.820538e-001,-1.343213e-001,0.000000e+000,1.702933e-001,1.560352e-001,9.729610e-001,0.000000e+000,9.764591e-001,1.059391e-001,-1.878951e-001,0.000000e+000,-1.326700e+001,5.959930e+001,6.653360e+000,1.000000e+000
57,1.900000,-1.321271e-001,9.821443e-001,-1.339215e-001,0.000000e+000,1.680513e-001,1.553454e-001,9.734611e-001,0.000000e+000,9.768834e-001,1.061149e-001,-1.855759e-001,0.000000e+000,-1.334001e+001,5.960159e+001,6.628266e+000,1.000000e+000
58,1.933333,-1.318774e-001,9.822294e-001,-1.335423e-001,0.000000e+000,1.661510e-001,1.547161e-001,9.738874e-001,0.000000e+000,9.772421e-001,1.062456e-001,-1.836020e-001,0.000000e+000,-1.340893e+001,5.960384e+001,6.595319e+000,1.000000e+000
59,1.966667,-1.316576e-001,9.823054e-001,-1.331996e-001,0.000000e+000,1.645994e-001,1.541668e-001,9.742379e-001,0.000000e+000,9.775343e-001,1.063413e-001,-1.819841e-001,0.000000e+000,-1.347274e+001,5.960178e+001,6.552634e+000,1.000000e+000
60,2.000000,-1.314685e-001,9.823763e-001,-1.328639e-001,0.000000e+000,1.634026e-001,1.536687e-001,9.745180e-001,0.000000e+000,9.777605e-001,1.064082e-001,-1.807254e-001,0.000000e+000,-1.352553e+001,5.958982e+001,6.503008e+000,1.000000e+000
61,2.033333,-1.312987e-001,9.824505e-001,-1.324823e-001,0.000000e+000,1.626074e-001,1.531726e-001,9.747291e-001,0.000000e+000,9.779159e-001,1.064381e-001,-1.798650e-001,0.000000e+000,-1.355824e+001,5.956173e+001,6.450565e+000,1.000000e+000
62,2.066667,-1.311347e-001,9.825366e-001,-1.320050e-001,0.000000e+000,1.623005e-001,1.526357e-001,9.748645e-001,0.000000e+000,9.779889e-001,1.064141e-001,-1.794820e-001,0.000000e+000,-1.356180e+001,5.951218e+001,6.398369e+000,1.000000e+000
63,2.100000,-1.309707e-001,9.826399e-001,-1.313982e-001,0.000000e+000,1.625873e-001,1.520350e-001,9.749105e-001,0.000000e+000,9.779632e-001,1.063210e-001,-1.796768e-001,0.000000e+000,-1.352961e+001,5.943857e+001,6.347504e+000,1.000000e+000
64,2.133333,-1.308136e-001,9.827638e-001,-1.306249e-001,0.000000e+000,1.635903e-001,1.513481e-001,9.748496e-001,0.000000e+000,9.778170e-001,1.061546e-001,-1.805690e-001,0.000000e+000,-1.345711e+001,5.934158e+001,6.297675e+000,1.000000e+000
65,2.166667,-1.306754e-001,9.829141e-001,-1.296292e-001,0.000000e+000,1.654428e-001,1.505360e-001,9.746627e-001,0.000000e+000,9.775237e-001,1.059182e-001,-1.822874e-001,0.000000e+000,-1.334092e+001,5.922592e+001,6.248226e+000,1.000000e+000
66,2.200000,-1.305552e-001,9.830964e-001,-1.283609e-001,0.000000e+000,1.682715e-001,1.495626e-001,9.743283e-001,0.000000e+000,9.770568e-001,1.056042e-001,-1.849533e-001,0.000000e+000,-1.317828e+001,5.910060e+001,6.198692e+000,1.000000e+000
67,2.233333,-1.304744e-001,9.833095e-001,-1.268018e-001,0.000000e+000,1.721450e-001,1.484206e-001,9.738261e-001,0.000000e+000,9.763926e-001,1.052311e-001,-1.886369e-001,0.000000e+000,-1.296841e+001,5.897762e+001,6.148845e+000,1.000000e+000
68,2.266667,-1.304665e-001,9.835407e-001,-1.250045e-001,0.000000e+000,1.770215e-001,1.471647e-001,9.731422e-001,0.000000e+000,9.755213e-001,1.048340e-001,-1.933079e-001,0.000000e+000,-1.271556e+001,5.886998e+001,6.098336e+000,1.000000e+000
69,2.300000,-1.305487e-001,9.837683e-001,-1.231132e-001,0.000000e+000,1.826893e-001,1.459191e-001,9.722818e-001,0.000000e+000,9.744648e-001,1.044386e-001,-1.987734e-001,0.000000e+000,-1.243258e+001,5.878970e+001,6.046878e+000,1.000000e+000
70,2.333333,-1.307100e-001,9.839718e-001,-1.213025e-001,0.000000e+000,1.887578e-001,1.448133e-001,9.712875e-001,0.000000e+000,9.732859e-001,1.040602e-001,-2.046609e-001,0.000000e+000,-1.214101e+001,5.874631e+001,5.996020e+000,1.000000e+000
71,2.366667,-1.309323e-001,9.841342e-001,-1.197348e-001,0.000000e+000,1.947339e-001,1.439518e-001,9.702352e-001,0.000000e+000,9.720779e-001,1.037188e-001,-2.104922e-001,0.000000e+000,-1.186641e+001,5.874483e+001,5.950480e+000,1.000000e+000
72,2.400000,-1.312085e-001,9.842436e-001,-1.185276e-001,0.000000e+000,2.001294e-001,1.433973e-001,9.692189e-001,0.000000e+000,9.709442e-001,1.034489e-001,-2.157910e-001,0.000000e+000,-1.163243e+001,5.878365e+001,5.918044e+000,1.000000e+000
73,2.433333,-1.315300e-001,9.842970e-001,-1.177246e-001,0.000000e+000,2.046016e-001,1.431544e-001,9.683206e-001,0.000000e+000,9.699681e-001,1.032766e-001,-2.202178e-001,0.000000e+000,-1.145505e+001,5.885572e+001,5.906468e+000,1.000000e+000
74,2.466667,-1.318819e-001,9.842994e-001,-1.173102e-001,0.000000e+000,2.080128e-001,1.431893e-001,9.675884e-001,0.000000e+000,9.691945e-001,1.032054e-001,-2.236309e-001,0.000000e+000,-1.133837e+001,5.895153e+001,5.920005e+000,1.000000e+000
75,2.500000,-1.322442e-001,9.842604e-001,-1.172290e-001,0.000000e+000,2.104554e-001,1.434523e-001,9.670211e-001,0.000000e+000,9.686176e-001,1.032114e-001,-2.261136e-001,0.000000e+000,-1.127242e+001,5.906108e+001,5.956978e+000,1.000000e+000
76,2.533333,-1.325948e-001,9.841942e-001,-1.173899e-001,0.000000e+000,2.122056e-001,1.438776e-001,9.665753e-001,0.000000e+000,9.681877e-001,1.032521e-001,-2.279288e-001,0.000000e+000,-1.123915e+001,5.917319e+001,6.011356e+000,1.000000e+000
77,2.566667,-1.329132e-001,9.841180e-001,-1.176675e-001,0.000000e+000,2.136815e-001,1.443816e-001,9.661750e-001,0.000000e+000,9.678194e-001,1.032740e-001,-2.294781e-001,0.000000e+000,-1.122042e+001,5.927493e+001,6.074914e+000,1.000000e+000
78,2.600000,-1.331774e-001,9.840516e-001,-1.179242e-001,0.000000e+000,2.154037e-001,1.448790e-001,9.657179e-001,0.000000e+000,9.674012e-001,1.032105e-001,-2.312628e-001,0.000000e+000,-1.120432e+001,5.935477e+001,6.139296e+000,1.000000e+000
79,2.633333,-1.333733e-001,9.840082e-001,-1.180648e-001,0.000000e+000,2.179246e-001,1.453319e-001,9.650841e-001,0.000000e+000,9.668095e-001,1.029872e-001,-2.338230e-001,0.000000e+000,-1.118428e+001,5.940364e+001,6.198679e+000,1.000000e+000
80,2.666667,-1.335319e-001,9.839890e-001,-1.180456e-001,0.000000e+000,2.218321e-001,1.457666e-001,9.641278e-001,0.000000e+000,9.658985e-001,1.025556e-001,-2.377448e-001,0.000000e+000,-1.115593e+001,5.941586e+001,6.249236e+000,1.000000e+000
81,2.700000,-1.337139e-001,9.839904e-001,-1.178275e-001,0.000000e+000,2.277706e-001,1.462264e-001,9.626725e-001,0.000000e+000,9.644901e-001,1.018850e-001,-2.436765e-001,0.000000e+000,-1.111353e+001,5.938883e+001,6.288986e+000,1.000000e+000
82,2.733333,-1.339752e-001,9.840140e-001,-1.173325e-001,0.000000e+000,2.364197e-001,1.467188e-001,9.605099e-001,0.000000e+000,9.623702e-001,1.009449e-001,-2.522969e-001,0.000000e+000,-1.104733e+001,5.932362e+001,6.317448e+000,1.000000e+000
83,2.766667,-1.343406e-001,9.840679e-001,-1.164599e-001,0.000000e+000,2.484101e-001,1.472161e-001,9.574026e-001,0.000000e+000,9.592940e-001,9.968825e-002,-2.642294e-001,0.000000e+000,-1.094386e+001,5.922648e+001,6.333113e+000,1.000000e+000
84,2.800000,-1.347988e-001,9.841596e-001,-1.151482e-001,0.000000e+000,2.641641e-001,1.476965e-001,9.531017e-001,0.000000e+000,9.550113e-001,9.805892e-002,-2.798889e-001,0.000000e+000,-1.078907e+001,5.910603e+001,6.332550e+000,1.000000e+000
85,2.833333,-1.353135e-001,9.842896e-001,-1.134199e-001,0.000000e+000,2.837387e-001,1.481738e-001,9.473842e-001,0.000000e+000,9.493064e-001,9.601229e-002,-2.993309e-001,0.000000e+000,-1.057339e+001,5.897054e+001,6.310524e+000,1.000000e+000
86,2.866667,-1.358078e-001,9.844534e-001,-1.113887e-001,0.000000e+000,3.066471e-001,1.486774e-001,9.401396e-001,0.000000e+000,9.420848e-001,9.352131e-002,-3.220713e-001,0.000000e+000,-1.029265e+001,5.882759e+001,6.263119e+000,1.000000e+000
87,2.900000,-1.362513e-001,9.846386e-001,-1.091896e-001,0.000000e+000,3.319468e-001,1.492219e-001,9.314204e-001,0.000000e+000,9.334061e-001,9.066212e-002,-3.471793e-001,0.000000e+000,-9.950764e+000,5.868389e+001,6.187616e+000,1.000000e+000
88,2.933333,-1.366732e-001,9.848258e-001,-1.069499e-001,0.000000e+000,3.584791e-001,1.498155e-001,9.214380e-001,0.000000e+000,9.234789e-001,8.759659e-002,-3.735152e-001,0.000000e+000,-9.556623e+000,5.854588e+001,6.082468e+000,1.000000e+000
89,2.966667,-1.371044e-001,9.849988e-001,-1.047840e-001,0.000000e+000,3.851209e-001,1.504666e-001,9.105172e-001,0.000000e+000,9.126250e-001,8.448138e-002,-3.999732e-001,0.000000e+000,-9.119907e+000,5.841933e+001,5.946489e+000,1.000000e+000
90,3.000000,-1.376179e-001,9.851354e-001,-1.028082e-001,0.000000e+000,4.109941e-001,1.512334e-001,8.990061e-001,0.000000e+000,9.011910e-001,8.146578e-002,-4.256973e-001,0.000000e+000,-8.648765e+000,5.831094e+001,5.776739e+000,1.000000e+000
91,3.033333,-1.383211e-001,9.852078e-001,-1.011570e-001,0.000000e+000,4.355266e-001,1.522418e-001,8.872085e-001,0.000000e+000,8.894852e-001,7.866310e-002,-4.501425e-001,0.000000e+000,-8.149193e+000,5.822894e+001,5.572271e+000,1.000000e+000
92,3.066667,-1.393445e-001,9.851862e-001,-9.995513e-002,0.000000e+000,4.584301e-001,1.536513e-001,8.753474e-001,0.000000e+000,8.777385e-001,7.615241e-002,-4.730495e-001,0.000000e+000,-7.628119e+000,5.818218e+001,5.334913e+000,1.000000e+000
93,3.100000,-1.407941e-001,9.850476e-001,-9.928796e-002,0.000000e+000,4.795887e-001,1.555937e-001,8.635885e-001,0.000000e+000,8.661246e-001,7.397081e-002,-4.943243e-001,0.000000e+000,-7.093923e+000,5.817679e+001,5.068748e+000,1.000000e+000
94,3.133333,-1.427105e-001,9.847838e-001,-9.916823e-002,0.000000e+000,4.990077e-001,1.581159e-001,8.520508e-001,0.000000e+000,8.547661e-001,7.211091e-002,-5.139796e-001,0.000000e+000,-6.555271e+000,5.821395e+001,4.779836e+000,1.000000e+000
95,3.166667,-1.450782e-001,9.843960e-001,-9.958239e-002,0.000000e+000,5.167490e-001,1.612156e-001,8.408210e-001,0.000000e+000,8.437551e-001,7.052574e-002,-5.320746e-001,0.000000e+000,-6.020693e+000,5.829075e+001,4.475519e+000,1.000000e+000
